player_name,prop_type,line,date,pick,edge,confidence,projection,probability,model_probability,odds,actual,result,source
Draymond Green,assists,5.5,2025-10-23,OVER,0.1118,0.7041,9.0,0.6118,0.9401,100,8.0,WIN,nba_historical_cache
Draymond Green,points,8.5,2025-10-23,PASS,-0.0544,0.16,8.0,0.4602,0.4013,-106,13.0,,nba_historical_cache
Draymond Green,pra,19.5,2025-10-23,OVER,0.0409,0.4374,24.0,0.6023,0.7734,-128,29.0,WIN,nba_historical_cache
Draymond Green,rebounds,5.5,2025-10-23,OVER,0.0492,0.4869,7.0,0.6145,0.8043,-130,8.0,WIN,nba_historical_cache
Draymond Green,threes,1.5,2025-10-23,PASS,-0.0369,0.3063,1.0,0.3448,0.3085,162,2.0,,nba_historical_cache
Draymond Green,assists,5.5,2025-10-23,OVER,0.1031,0.7041,9.0,0.62,0.9401,-107,8.0,WIN,nba_historical_cache
Draymond Green,points,7.5,2025-10-23,PASS,-0.0347,0.16,8.0,0.5762,0.5987,-157,13.0,,nba_historical_cache
Draymond Green,pra,19.5,2025-10-23,PASS,0.028,0.4374,24.0,0.6164,0.7734,-143,29.0,,nba_historical_cache
Draymond Green,rebounds,6.5,2025-10-23,PASS,0.022,0.1799,7.0,0.4893,0.6125,114,8.0,,nba_historical_cache
Draymond Green,threes,1.5,2025-10-23,PASS,-0.0442,0.3063,1.0,0.348,0.3085,155,2.0,,nba_historical_cache
Draymond Green,assists,4.5,2025-10-23,OVER,0.0727,0.76,9.0,0.709,0.9772,-175,8.0,WIN,nba_historical_cache
Draymond Green,points,8.5,2025-10-23,PASS,-0.0645,0.16,8.0,0.4704,0.4013,-115,13.0,,nba_historical_cache
Draymond Green,pra,19.5,2025-10-23,OVER,0.0318,0.4374,24.0,0.6063,0.7734,-135,29.0,WIN,nba_historical_cache
Draymond Green,rebounds,5.5,2025-10-23,OVER,0.0558,0.4869,7.0,0.597,0.8043,-118,8.0,WIN,nba_historical_cache
Draymond Green,threes,1.5,2025-10-23,PASS,-0.0277,0.3063,1.0,0.3231,0.3085,185,2.0,,nba_historical_cache
Draymond Green,assists,5.5,2025-10-23,OVER,0.1141,0.7041,9.0,0.6043,0.9401,104,8.0,WIN,nba_historical_cache
Draymond Green,points,8.5,2025-10-23,PASS,-0.0583,0.16,8.0,0.4632,0.4013,-109,13.0,,nba_historical_cache
Draymond Green,pra,19.5,2025-10-23,OVER,0.044,0.4374,24.0,0.5935,0.7734,-122,29.0,WIN,nba_historical_cache
Draymond Green,rebounds,5.5,2025-10-23,OVER,0.0493,0.4869,7.0,0.6107,0.8043,-128,8.0,WIN,nba_historical_cache
Draymond Green,threes,1.5,2025-10-23,PASS,-0.0305,0.3063,1.0,0.3292,0.3085,178,2.0,,nba_historical_cache
Draymond Green,assists,6.5,2025-10-23,OVER,0.1492,0.5868,9.0,0.4718,0.8667,210,8.0,WIN,nba_historical_cache
Draymond Green,points,10.5,2025-10-23,UNDER,0.0335,0.631,8.0,0.716,0.8944,-215,13.0,LOSS,nba_historical_cache
Draymond Green,pra,23.5,2025-10-23,PASS,0.0454,0.16,24.0,0.3787,0.5332,200,29.0,,nba_historical_cache
Draymond Green,rebounds,6.5,2025-10-23,PASS,0.0443,0.1799,7.0,0.4524,0.6125,145,8.0,,nba_historical_cache
Draymond Green,threes,1.5,2025-10-23,PASS,-0.022,0.3063,1.0,0.3113,0.3085,200,2.0,,nba_historical_cache
Jamal Murray,assists,5.5,2025-10-23,PASS,-0.0081,0.16,5.5,0.4549,0.5,116,10.0,,nba_historical_cache
Jamal Murray,points,20.5,2025-10-23,PASS,-0.0272,0.16,20.5,0.492,0.5,-108,25.0,,nba_historical_cache
Jamal Murray,pra,29.5,2025-10-23,PASS,-0.0272,0.16,29.5,0.492,0.5,-108,38.0,,nba_historical_cache
Jamal Murray,rebounds,3.5,2025-10-23,PASS,-0.032,0.16,3.5,0.4986,0.5,-113,3.0,,nba_historical_cache
Jamal Murray,threes,2.5,2025-10-23,PASS,-0.0099,0.16,2.5,0.4574,0.5,114,1.0,,nba_historical_cache
Jamal Murray,assists,5.5,2025-10-23,PASS,-0.0183,0.16,5.5,0.4579,0.5,110,10.0,,nba_historical_cache
Jamal Murray,points,20.5,2025-10-23,PASS,-0.0385,0.16,20.5,0.5028,0.5,-118,25.0,,nba_historical_cache
Jamal Murray,rebounds,3.5,2025-10-23,PASS,-0.0363,0.16,3.5,0.4986,0.5,-115,3.0,,nba_historical_cache
Jamal Murray,threes,2.5,2025-10-23,PASS,-0.0111,0.16,2.5,0.4435,0.5,120,1.0,,nba_historical_cache
Jamal Murray,assists,5.5,2025-10-23,PASS,-0.0092,0.16,5.5,0.4454,0.5,120,10.0,,nba_historical_cache
Jamal Murray,points,20.5,2025-10-23,PASS,-0.0384,0.16,20.5,0.5071,0.5,-120,25.0,,nba_historical_cache
Jamal Murray,pra,29.5,2025-10-23,PASS,-0.0384,0.16,29.5,0.5071,0.5,-120,38.0,,nba_historical_cache
Jamal Murray,rebounds,3.5,2025-10-23,PASS,-0.0349,0.16,3.5,0.5,0.5,-115,3.0,,nba_historical_cache
Jamal Murray,threes,2.5,2025-10-23,PASS,-0.0094,0.16,2.5,0.4557,0.5,115,1.0,,nba_historical_cache
Jamal Murray,assists,5.5,2025-10-23,PASS,-0.0029,0.16,5.5,0.4475,0.5,122,10.0,,nba_historical_cache
Jamal Murray,points,20.5,2025-10-23,PASS,-0.029,0.16,20.5,0.4971,0.5,-111,25.0,,nba_historical_cache
Jamal Murray,pra,29.5,2025-10-23,PASS,-0.032,0.16,29.5,0.5029,0.5,-115,38.0,,nba_historical_cache
Jamal Murray,rebounds,3.5,2025-10-23,PASS,-0.0364,0.16,3.5,0.5131,0.5,-122,3.0,,nba_historical_cache
Jamal Murray,threes,2.5,2025-10-23,PASS,-0.0021,0.16,2.5,0.4443,0.5,124,1.0,,nba_historical_cache
Jamal Murray,assists,5.5,2025-10-23,PASS,-0.0237,0.16,5.5,0.4763,0.5,100,10.0,,nba_historical_cache
Jamal Murray,points,21.5,2025-10-23,PASS,-0.0295,0.16,21.5,0.4874,0.5,-107,25.0,,nba_historical_cache
Jamal Murray,pra,32.5,2025-10-23,PASS,-0.0158,0.16,32.5,0.4559,0.5,112,38.0,,nba_historical_cache
Jamal Murray,rebounds,3.5,2025-10-23,PASS,-0.0399,0.16,3.5,0.5056,0.5,-120,3.0,,nba_historical_cache
Jamal Murray,threes,2.5,2025-10-23,PASS,-0.0006,0.16,2.5,0.4341,0.5,130,1.0,,nba_historical_cache
Jamal Murray,assists,5.5,2025-10-23,PASS,-0.0141,0.16,5.5,0.4621,0.5,110,10.0,,nba_historical_cache
Jamal Murray,points,21.5,2025-10-23,PASS,-0.0243,0.16,21.5,0.4757,0.5,100,25.0,,nba_historical_cache
Jamal Murray,pra,29.5,2025-10-23,PASS,-0.0413,0.16,29.5,0.5142,0.5,-125,38.0,,nba_historical_cache
Jamal Murray,rebounds,3.5,2025-10-23,PASS,-0.0264,0.16,3.5,0.4858,0.5,-105,3.0,,nba_historical_cache
Jamal Murray,threes,2.5,2025-10-23,PASS,0.005,0.16,2.5,0.4305,0.5,135,1.0,,nba_historical_cache
Jamal Murray,assists,5.5,2025-10-23,PASS,-0.0055,0.16,5.5,0.4491,0.5,120,10.0,,nba_historical_cache
Jamal Murray,points,19.5,2025-10-23,PASS,-0.0386,0.16,19.5,0.513,0.5,-123,25.0,,nba_historical_cache
Jamal Murray,pra,29.5,2025-10-23,PASS,-0.0327,0.16,29.5,0.5022,0.5,-115,38.0,,nba_historical_cache
Jamal Murray,rebounds,3.5,2025-10-23,PASS,-0.0327,0.16,3.5,0.5022,0.5,-115,3.0,,nba_historical_cache
Jamal Murray,threes,2.5,2025-10-23,PASS,-0.0072,0.16,2.5,0.4515,0.5,118,1.0,,nba_historical_cache
Jamal Murray,assists,5.5,2025-10-23,PASS,-0.0072,0.16,5.5,0.4474,0.5,120,10.0,,nba_historical_cache
Jamal Murray,points,24.5,2025-10-23,PASS,0.0271,0.16,24.5,0.3842,0.5,180,25.0,,nba_historical_cache
Jamal Murray,pra,34.5,2025-10-23,PASS,0.0297,0.16,34.5,0.3806,0.5,185,38.0,,nba_historical_cache
Jamal Murray,threes,2.5,2025-10-23,PASS,-0.0072,0.16,2.5,0.4474,0.5,120,1.0,,nba_historical_cache
Brandin Podziemski,assists,3.5,2025-10-23,UNDER,0.0879,0.6931,2.0,0.6493,0.9332,-128,1.0,WIN,nba_historical_cache
Brandin Podziemski,points,12.5,2025-10-23,UNDER,0.1109,0.76,7.0,0.6665,0.9992,-125,11.0,WIN,nba_historical_cache
Brandin Podziemski,pra,21.5,2025-10-23,UNDER,0.0849,0.6647,16.0,0.6405,0.9154,-125,15.0,WIN,nba_historical_cache
Brandin Podziemski,rebounds,5.5,2025-10-23,OVER,0.0791,0.4869,7.0,0.5531,0.8043,111,3.0,LOSS,nba_historical_cache
Brandin Podziemski,threes,1.5,2025-10-23,PASS,-0.1217,0.3063,1.0,0.5051,0.3085,-168,2.0,,nba_historical_cache
Brandin Podziemski,assists,3.5,2025-10-23,UNDER,0.082,0.6931,2.0,0.6472,0.9332,-130,1.0,WIN,nba_historical_cache
Brandin Podziemski,points,12.5,2025-10-23,UNDER,0.1018,0.76,7.0,0.667,0.9992,-130,11.0,WIN,nba_historical_cache
Brandin Podziemski,rebounds,5.5,2025-10-23,OVER,0.0683,0.4869,7.0,0.5561,0.8043,105,3.0,LOSS,nba_historical_cache
Brandin Podziemski,threes,1.5,2025-10-23,PASS,-0.1244,0.3063,1.0,0.4968,0.3085,-164,2.0,,nba_historical_cache
Brandin Podziemski,assists,3.5,2025-10-23,UNDER,0.0886,0.6931,2.0,0.6442,0.9332,-125,1.0,WIN,nba_historical_cache
Brandin Podziemski,points,12.5,2025-10-23,UNDER,0.106,0.76,7.0,0.6712,0.9992,-130,11.0,WIN,nba_historical_cache
Brandin Podziemski,pra,21.5,2025-10-23,UNDER,0.0808,0.6647,16.0,0.6461,0.9154,-130,15.0,WIN,nba_historical_cache
Brandin Podziemski,rebounds,5.5,2025-10-23,OVER,0.0819,0.4869,7.0,0.547,0.8043,115,3.0,LOSS,nba_historical_cache
Brandin Podziemski,threes,1.5,2025-10-23,PASS,-0.1317,0.3063,1.0,0.5047,0.3085,-175,2.0,,nba_historical_cache
Brandin Podziemski,assists,3.5,2025-10-23,UNDER,0.0879,0.6931,2.0,0.6531,0.9332,-130,1.0,WIN,nba_historical_cache
Brandin Podziemski,points,12.5,2025-10-23,UNDER,0.1109,0.76,7.0,0.6665,0.9992,-125,11.0,WIN,nba_historical_cache
Brandin Podziemski,pra,21.5,2025-10-23,UNDER,0.0894,0.6647,16.0,0.6348,0.9154,-120,15.0,WIN,nba_historical_cache
Brandin Podziemski,rebounds,5.5,2025-10-23,OVER,0.0759,0.4869,7.0,0.5614,0.8043,106,3.0,LOSS,nba_historical_cache
Brandin Podziemski,threes,1.5,2025-10-23,PASS,-0.1143,0.3063,1.0,0.495,0.3085,-156,2.0,,nba_historical_cache
Brandin Podziemski,assists,3.5,2025-10-23,UNDER,0.0841,0.6931,2.0,0.6474,0.9332,-129,1.0,WIN,nba_historical_cache
Brandin Podziemski,points,13.5,2025-10-23,UNDER,0.0857,0.76,7.0,0.6966,0.9999,-157,11.0,WIN,nba_historical_cache
Brandin Podziemski,pra,20.5,2025-10-23,UNDER,0.0914,0.5915,16.0,0.5792,0.8697,105,15.0,WIN,nba_historical_cache
Brandin Podziemski,rebounds,5.5,2025-10-23,OVER,0.0687,0.4869,7.0,0.5687,0.8043,100,3.0,LOSS,nba_historical_cache
Brandin Podziemski,threes,1.5,2025-10-23,PASS,-0.1232,0.3063,1.0,0.4995,0.3085,-165,2.0,,nba_historical_cache
Brandin Podziemski,assists,3.5,2025-10-23,UNDER,0.0886,0.6931,2.0,0.6442,0.9332,-125,1.0,WIN,nba_historical_cache
Brandin Podziemski,points,12.5,2025-10-23,UNDER,0.0995,0.76,7.0,0.674,0.9992,-135,11.0,WIN,nba_historical_cache
Brandin Podziemski,pra,21.5,2025-10-23,UNDER,0.0854,0.6647,16.0,0.6267,0.9154,-118,15.0,WIN,nba_historical_cache
Brandin Podziemski,rebounds,5.5,2025-10-23,OVER,0.0841,0.4869,7.0,0.5387,0.8043,120,3.0,LOSS,nba_historical_cache
Brandin Podziemski,threes,1.5,2025-10-23,PASS,-0.1279,0.3063,1.0,0.5084,0.3085,-175,2.0,,nba_historical_cache
Brandin Podziemski,assists,3.5,2025-10-23,UNDER,0.0884,0.6931,2.0,0.6479,0.9332,-127,1.0,WIN,nba_historical_cache
Brandin Podziemski,points,12.5,2025-10-23,UNDER,0.1047,0.76,7.0,0.6755,0.9992,-133,11.0,WIN,nba_historical_cache
Brandin Podziemski,pra,21.5,2025-10-23,UNDER,0.0849,0.6647,16.0,0.6405,0.9154,-125,15.0,WIN,nba_historical_cache
Brandin Podziemski,rebounds,5.5,2025-10-23,OVER,0.0801,0.4869,7.0,0.5518,0.8043,112,3.0,LOSS,nba_historical_cache
Brandin Podziemski,threes,1.5,2025-10-23,PASS,-0.119,0.3063,1.0,0.4979,0.3085,-161,2.0,,nba_historical_cache
Brandin Podziemski,assists,4.5,2025-10-23,UNDER,0.0457,0.76,2.0,0.7826,0.9938,-280,1.0,WIN,nba_historical_cache
Brandin Podziemski,points,15.5,2025-10-23,UNDER,0.0516,0.76,7.0,0.7738,1.0,-260,11.0,WIN,nba_historical_cache
Brandin Podziemski,pra,24.5,2025-10-23,UNDER,0.0506,0.76,16.0,0.7607,0.9832,-245,15.0,WIN,nba_historical_cache
Brandin Podziemski,rebounds,6.5,2025-10-23,PASS,0.0714,0.1799,7.0,0.3993,0.6125,205,3.0,,nba_historical_cache
Brandin Podziemski,threes,2.5,2025-10-23,UNDER,0.0315,0.6931,1.0,0.7537,0.9332,-260,2.0,WIN,nba_historical_cache
Aaron Gordon,assists,2.5,2025-10-23,PASS,-0.0591,0.16,2.5,0.5533,0.5,-158,2.0,,nba_historical_cache
Aaron Gordon,points,13.5,2025-10-23,PASS,-0.0334,0.16,13.5,0.5058,0.5,-117,50.0,,nba_historical_cache
Aaron Gordon,pra,22.5,2025-10-23,PASS,-0.0297,0.16,22.5,0.4964,0.5,-111,60.0,,nba_historical_cache
Aaron Gordon,rebounds,5.5,2025-10-23,PASS,-0.0248,0.16,5.5,0.485,0.5,-104,8.0,,nba_historical_cache
Aaron Gordon,threes,1.5,2025-10-23,PASS,0.0208,0.16,1.5,0.3996,0.5,164,10.0,,nba_historical_cache
Aaron Gordon,assists,2.5,2025-10-23,PASS,-0.0731,0.16,2.5,0.5565,0.5,-170,2.0,,nba_historical_cache
Aaron Gordon,points,14.5,2025-10-23,PASS,-0.0304,0.16,14.5,0.4842,0.5,-106,50.0,,nba_historical_cache
Aaron Gordon,rebounds,5.5,2025-10-23,PASS,-0.0292,0.16,5.5,0.4854,0.5,-106,8.0,,nba_historical_cache
Aaron Gordon,threes,1.5,2025-10-23,PASS,0.0001,0.16,1.5,0.4256,0.5,135,10.0,,nba_historical_cache
Aaron Gordon,assists,3.5,2025-10-23,PASS,-0.0066,0.16,3.5,0.4379,0.5,125,2.0,,nba_historical_cache
Aaron Gordon,points,13.5,2025-10-23,PASS,-0.0413,0.16,13.5,0.5142,0.5,-125,50.0,,nba_historical_cache
Aaron Gordon,pra,22.5,2025-10-23,PASS,-0.0384,0.16,22.5,0.5071,0.5,-120,60.0,,nba_historical_cache
Aaron Gordon,rebounds,5.5,2025-10-23,PASS,-0.0349,0.16,5.5,0.5,0.5,-115,8.0,,nba_historical_cache
Aaron Gordon,threes,1.5,2025-10-23,PASS,-0.0066,0.16,1.5,0.4379,0.5,125,10.0,,nba_historical_cache
Aaron Gordon,assists,2.5,2025-10-23,PASS,-0.0705,0.16,2.5,0.5774,0.5,-184,2.0,,nba_historical_cache
Aaron Gordon,points,13.5,2025-10-23,PASS,-0.0364,0.16,13.5,0.5131,0.5,-122,50.0,,nba_historical_cache
Aaron Gordon,pra,22.5,2025-10-23,PASS,-0.0353,0.16,22.5,0.5102,0.5,-120,60.0,,nba_historical_cache
Aaron Gordon,rebounds,5.5,2025-10-23,PASS,-0.0229,0.16,5.5,0.4869,0.5,-104,8.0,,nba_historical_cache
Aaron Gordon,threes,1.5,2025-10-23,PASS,0.0142,0.16,1.5,0.4142,0.5,150,10.0,,nba_historical_cache
Aaron Gordon,assists,3.5,2025-10-23,PASS,-0.003,0.16,3.5,0.4356,0.5,128,2.0,,nba_historical_cache
Aaron Gordon,points,13.5,2025-10-23,PASS,-0.045,0.16,13.5,0.5183,0.5,-129,50.0,,nba_historical_cache
Aaron Gordon,pra,21.5,2025-10-23,PASS,-0.0665,0.16,21.5,0.5519,0.5,-162,60.0,,nba_historical_cache
Aaron Gordon,rebounds,5.5,2025-10-23,PASS,-0.0316,0.16,5.5,0.4923,0.5,-110,8.0,,nba_historical_cache
Aaron Gordon,threes,1.5,2025-10-23,PASS,-0.0037,0.16,1.5,0.4408,0.5,125,10.0,,nba_historical_cache
Aaron Gordon,assists,2.5,2025-10-23,PASS,-0.0628,0.16,2.5,0.5526,0.5,-160,2.0,,nba_historical_cache
Aaron Gordon,points,14.5,2025-10-23,PASS,-0.0309,0.16,14.5,0.4929,0.5,-110,50.0,,nba_historical_cache
Aaron Gordon,pra,23.5,2025-10-23,PASS,-0.0264,0.16,23.5,0.4858,0.5,-105,60.0,,nba_historical_cache
Aaron Gordon,rebounds,5.5,2025-10-23,PASS,-0.019,0.16,5.5,0.4688,0.5,105,8.0,,nba_historical_cache
Aaron Gordon,threes,1.5,2025-10-23,PASS,0.0016,0.16,1.5,0.4272,0.5,135,10.0,,nba_historical_cache
Aaron Gordon,assists,2.5,2025-10-23,PASS,-0.0668,0.16,2.5,0.5655,0.5,-172,2.0,,nba_historical_cache
Aaron Gordon,points,13.5,2025-10-23,PASS,-0.038,0.16,13.5,0.5115,0.5,-122,50.0,,nba_historical_cache
Aaron Gordon,pra,22.5,2025-10-23,PASS,-0.0327,0.16,22.5,0.5,0.5,-114,60.0,,nba_historical_cache
Aaron Gordon,rebounds,5.5,2025-10-23,PASS,-0.0297,0.16,5.5,0.4964,0.5,-111,8.0,,nba_historical_cache
Aaron Gordon,threes,1.5,2025-10-23,PASS,0.0098,0.16,1.5,0.4197,0.5,144,10.0,,nba_historical_cache
Aaron Gordon,points,17.5,2025-10-23,PASS,0.0271,0.16,17.5,0.3842,0.5,180,50.0,,nba_historical_cache
Aaron Gordon,pra,28.5,2025-10-23,PASS,0.0407,0.16,28.5,0.3582,0.5,215,60.0,,nba_historical_cache
Aaron Gordon,rebounds,6.5,2025-10-23,PASS,0.0145,0.16,6.5,0.4067,0.5,155,8.0,,nba_historical_cache
Aaron Gordon,threes,1.5,2025-10-23,PASS,-0.0029,0.16,1.5,0.4416,0.5,125,10.0,,nba_historical_cache
Jonathan Kuminga,assists,2.5,2025-10-23,OVER,0.0978,0.76,6.0,0.6794,0.9902,-139,3.0,WIN,nba_historical_cache
Jonathan Kuminga,points,16.5,2025-10-23,PASS,-0.0125,0.16,17.0,0.5068,0.5468,-108,14.0,,nba_historical_cache
Jonathan Kuminga,pra,24.5,2025-10-23,OVER,0.0597,0.5212,32.0,0.6092,0.8257,-122,22.0,LOSS,nba_historical_cache
Jonathan Kuminga,rebounds,5.5,2025-10-23,OVER,0.1166,0.7041,9.0,0.5996,0.9401,107,5.0,LOSS,nba_historical_cache
Jonathan Kuminga,threes,1.5,2025-10-23,OVER,0.155,0.76,4.0,0.5752,0.9938,138,1.0,LOSS,nba_historical_cache
Jonathan Kuminga,assists,2.5,2025-10-23,OVER,0.0889,0.76,6.0,0.6808,0.9902,-145,3.0,WIN,nba_historical_cache
Jonathan Kuminga,points,16.5,2025-10-23,PASS,-0.0222,0.16,17.0,0.5127,0.5468,-115,14.0,,nba_historical_cache
Jonathan Kuminga,rebounds,5.5,2025-10-23,OVER,0.0998,0.7041,9.0,0.612,0.9401,-105,5.0,LOSS,nba_historical_cache
Jonathan Kuminga,threes,1.5,2025-10-23,OVER,0.1451,0.76,4.0,0.5799,0.9938,130,1.0,LOSS,nba_historical_cache
Jonathan Kuminga,assists,2.5,2025-10-23,OVER,0.0949,0.76,6.0,0.6783,0.9902,-140,3.0,WIN,nba_historical_cache
Jonathan Kuminga,points,16.5,2025-10-23,PASS,-0.0208,0.16,17.0,0.514,0.5468,-115,14.0,,nba_historical_cache
Jonathan Kuminga,pra,24.5,2025-10-23,OVER,0.0564,0.5212,32.0,0.6119,0.8257,-125,22.0,LOSS,nba_historical_cache
Jonathan Kuminga,rebounds,5.5,2025-10-23,OVER,0.1179,0.7041,9.0,0.5941,0.9401,110,5.0,LOSS,nba_historical_cache
Jonathan Kuminga,threes,1.5,2025-10-23,OVER,0.1426,0.76,4.0,0.5774,0.9938,130,1.0,LOSS,nba_historical_cache
Jonathan Kuminga,points,16.5,2025-10-23,PASS,-0.0165,0.16,17.0,0.514,0.5468,-113,14.0,,nba_historical_cache
Jonathan Kuminga,pra,25.5,2025-10-23,OVER,0.0646,0.4668,32.0,0.5744,0.7917,-104,22.0,LOSS,nba_historical_cache
Jonathan Kuminga,rebounds,5.5,2025-10-23,OVER,0.1138,0.7041,9.0,0.6089,0.9401,102,5.0,LOSS,nba_historical_cache
Jonathan Kuminga,threes,1.5,2025-10-23,OVER,0.161,0.76,4.0,0.5642,0.9938,148,1.0,LOSS,nba_historical_cache
Jonathan Kuminga,points,14.5,2025-10-23,PASS,-0.0015,0.3549,17.0,0.6212,0.7218,-165,14.0,,nba_historical_cache
Jonathan Kuminga,rebounds,5.5,2025-10-23,OVER,0.1031,0.7041,9.0,0.62,0.9401,-107,5.0,LOSS,nba_historical_cache
Jonathan Kuminga,threes,1.5,2025-10-23,OVER,0.1508,0.76,4.0,0.5763,0.9938,135,1.0,LOSS,nba_historical_cache
Jonathan Kuminga,assists,2.5,2025-10-23,OVER,0.0931,0.76,6.0,0.685,0.9902,-145,3.0,WIN,nba_historical_cache
Jonathan Kuminga,points,16.5,2025-10-23,PASS,-0.0154,0.16,17.0,0.4968,0.5468,-105,14.0,,nba_historical_cache
Jonathan Kuminga,pra,23.5,2025-10-23,OVER,0.0529,0.5696,32.0,0.6447,0.856,-145,22.0,LOSS,nba_historical_cache
Jonathan Kuminga,rebounds,4.5,2025-10-23,OVER,0.0727,0.76,9.0,0.709,0.9772,-175,5.0,WIN,nba_historical_cache
Jonathan Kuminga,threes,1.5,2025-10-23,OVER,0.1475,0.76,4.0,0.5823,0.9938,130,1.0,LOSS,nba_historical_cache
Jonathan Kuminga,assists,2.5,2025-10-23,OVER,0.0971,0.76,6.0,0.6821,0.9902,-141,3.0,WIN,nba_historical_cache
Jonathan Kuminga,points,16.5,2025-10-23,PASS,-0.0147,0.16,17.0,0.5069,0.5468,-109,14.0,,nba_historical_cache
Jonathan Kuminga,pra,25.5,2025-10-23,OVER,0.058,0.4668,32.0,0.5818,0.7917,-110,22.0,LOSS,nba_historical_cache
Jonathan Kuminga,rebounds,5.5,2025-10-23,OVER,0.1025,0.7041,9.0,0.6263,0.9401,-110,5.0,LOSS,nba_historical_cache
Jonathan Kuminga,threes,1.5,2025-10-23,OVER,0.155,0.76,4.0,0.5735,0.9938,139,1.0,LOSS,nba_historical_cache
Jonathan Kuminga,points,19.5,2025-10-23,PASS,-0.0352,0.3549,17.0,0.3097,0.2782,190,14.0,,nba_historical_cache
Jonathan Kuminga,pra,28.5,2025-10-23,PASS,0.0821,0.2706,32.0,0.4269,0.6691,190,22.0,,nba_historical_cache
Jonathan Kuminga,rebounds,6.5,2025-10-23,OVER,0.1492,0.5868,9.0,0.4718,0.8667,210,5.0,LOSS,nba_historical_cache
Jonathan Kuminga,threes,1.5,2025-10-23,OVER,0.1452,0.76,4.0,0.5897,0.9938,125,1.0,LOSS,nba_historical_cache
Christian Braun,assists,2.5,2025-10-23,PASS,-0.0179,0.16,2.5,0.4723,0.5,104,2.0,,nba_historical_cache
Christian Braun,points,12.5,2025-10-23,PASS,-0.0305,0.16,12.5,0.5,0.5,-113,6.0,,nba_historical_cache
Christian Braun,pra,20.5,2025-10-23,PASS,-0.027,0.16,20.5,0.4899,0.5,-107,12.0,,nba_historical_cache
Christian Braun,rebounds,4.5,2025-10-23,PASS,-0.057,0.16,4.5,0.5493,0.5,-154,4.0,,nba_historical_cache
Christian Braun,threes,1.5,2025-10-23,PASS,0.0054,0.16,1.5,0.4291,0.5,136,0.0,,nba_historical_cache
Christian Braun,assists,2.5,2025-10-23,PASS,-0.0269,0.16,2.5,0.478,0.5,-102,2.0,,nba_historical_cache
Christian Braun,points,12.5,2025-10-23,PASS,-0.0406,0.16,12.5,0.5049,0.5,-120,6.0,,nba_historical_cache
Christian Braun,rebounds,4.5,2025-10-23,PASS,-0.0472,0.16,4.5,0.518,0.5,-130,4.0,,nba_historical_cache
Christian Braun,threes,1.5,2025-10-23,PASS,0.0101,0.16,1.5,0.4101,0.5,150,0.0,,nba_historical_cache
Christian Braun,assists,2.5,2025-10-23,PASS,-0.0214,0.16,2.5,0.4786,0.5,100,2.0,,nba_historical_cache
Christian Braun,points,12.5,2025-10-23,PASS,-0.0349,0.16,12.5,0.5,0.5,-115,6.0,,nba_historical_cache
Christian Braun,pra,20.5,2025-10-23,PASS,-0.0264,0.16,20.5,0.4858,0.5,-105,12.0,,nba_historical_cache
Christian Braun,rebounds,4.5,2025-10-23,PASS,-0.0521,0.16,4.5,0.5312,0.5,-140,4.0,,nba_historical_cache
Christian Braun,threes,1.5,2025-10-23,PASS,-0.0056,0.16,1.5,0.4292,0.5,130,0.0,,nba_historical_cache
Christian Braun,points,12.5,2025-10-23,PASS,-0.0305,0.16,12.5,0.5,0.5,-113,6.0,,nba_historical_cache
Christian Braun,pra,19.5,2025-10-23,PASS,-0.0353,0.16,19.5,0.5102,0.5,-120,12.0,,nba_historical_cache
Christian Braun,rebounds,4.5,2025-10-23,PASS,-0.0364,0.16,4.5,0.5131,0.5,-122,4.0,,nba_historical_cache
Christian Braun,threes,1.5,2025-10-23,PASS,0.021,0.16,1.5,0.3998,0.5,164,0.0,,nba_historical_cache
Christian Braun,points,13.5,2025-10-23,PASS,-0.0273,0.16,13.5,0.4825,0.5,-104,6.0,,nba_historical_cache
Christian Braun,rebounds,4.5,2025-10-23,PASS,-0.0459,0.16,4.5,0.5175,0.5,-129,4.0,,nba_historical_cache
Christian Braun,assists,2.5,2025-10-23,PASS,-0.0243,0.16,2.5,0.4757,0.5,100,2.0,,nba_historical_cache
Christian Braun,points,12.5,2025-10-23,PASS,-0.048,0.16,12.5,0.5172,0.5,-130,6.0,,nba_historical_cache
Christian Braun,pra,20.5,2025-10-23,PASS,-0.0309,0.16,20.5,0.4929,0.5,-110,12.0,,nba_historical_cache
Christian Braun,rebounds,4.5,2025-10-23,PASS,-0.0384,0.16,4.5,0.5071,0.5,-120,4.0,,nba_historical_cache
Christian Braun,threes,1.5,2025-10-23,PASS,0.0125,0.16,1.5,0.4125,0.5,150,0.0,,nba_historical_cache
Christian Braun,assists,2.5,2025-10-23,PASS,-0.0194,0.16,2.5,0.4757,0.5,102,2.0,,nba_historical_cache
Christian Braun,points,12.5,2025-10-23,PASS,-0.0438,0.16,12.5,0.5214,0.5,-130,6.0,,nba_historical_cache
Christian Braun,pra,20.5,2025-10-23,PASS,-0.0368,0.16,20.5,0.5086,0.5,-120,12.0,,nba_historical_cache
Christian Braun,rebounds,4.5,2025-10-23,PASS,-0.0578,0.16,4.5,0.5485,0.5,-154,4.0,,nba_historical_cache
Christian Braun,threes,1.5,2025-10-23,PASS,0.0144,0.16,1.5,0.4112,0.5,152,0.0,,nba_historical_cache
