prop_id,player_id,player_name,prop_type,side,line,projection,probability,edge,confidence,pick,odds,injury_status,injury_source,injury_detail
920b4c0f03d8363f:threes:1.5:over,920b4c0f03d8363f,Svi Mykhailiuk,threes,over,1.5,1.5,0.5,0.0413,0.2,PASS,118,,,
920b4c0f03d8363f:threes:1.5:under,920b4c0f03d8363f,Svi Mykhailiuk,threes,under,1.5,1.5,0.5,-0.1063,0.2,PASS,-154,,,
fcc0ec5b74fbc46f:threes:1.5:over,fcc0ec5b74fbc46f,Peyton Watson,threes,over,1.5,1.5,0.5,0.0763,0.1,PASS,136,QUESTIONABLE,NBA Official Report,Injury/Illness - Right Trunk; Contusion
fcc0ec5b74fbc46f:threes:1.5:under,fcc0ec5b74fbc46f,Peyton Watson,threes,under,1.5,1.5,0.5,-0.1416,0.1,PASS,-179,QUESTIONABLE,NBA Official Report,Injury/Illness - Right Trunk; Contusion
6528127ba219e939:threes:2.5:over,6528127ba219e939,Lauri Markkanen,threes,over,2.5,2.5,0.5,-0.0516,0.1,PASS,-123,QUESTIONABLE,NBA Official Report,Injury/Illness - Right Groin; Injury Management
6528127ba219e939:threes:2.5:under,6528127ba219e939,Lauri Markkanen,threes,under,2.5,2.5,0.5,-0.0122,0.1,PASS,-105,QUESTIONABLE,NBA Official Report,Injury/Illness - Right Groin; Injury Management
83eecd7c0f1f6407:threes:2.5:over,83eecd7c0f1f6407,Tim Hardaway Jr,threes,over,2.5,2.5,0.5,0.0556,0.2,PASS,125,,,
83eecd7c0f1f6407:threes:2.5:under,83eecd7c0f1f6407,Tim Hardaway Jr,threes,under,2.5,2.5,0.5,-0.1364,0.2,PASS,-175,,,
6a94a28b80e340be:threes:1.5:over,6a94a28b80e340be,Nikola Jokic,threes,over,1.5,1.5,0.5,-0.1416,0.2,PASS,-179,,,
6a94a28b80e340be:threes:1.5:under,6a94a28b80e340be,Nikola Jokic,threes,under,1.5,1.5,0.5,0.0708,0.2,PASS,133,,,
eebbd3f8dcedbe8e:threes:2.5:over,eebbd3f8dcedbe8e,Keyonte George,threes,over,2.5,2.5,0.5,-0.1296,0.2,PASS,-170,,,
eebbd3f8dcedbe8e:threes:2.5:under,eebbd3f8dcedbe8e,Keyonte George,threes,under,2.5,2.5,0.5,0.0575,0.2,PASS,126,,,
bfaa0573315cc3e9:threes:3.5:over,bfaa0573315cc3e9,Jamal Murray,threes,over,3.5,3.5,0.5,0.0575,0.2,PASS,126,,,
bfaa0573315cc3e9:threes:3.5:under,bfaa0573315cc3e9,Jamal Murray,threes,under,3.5,3.5,0.5,-0.1212,0.2,PASS,-164,,,
179b8654e93bf924:threes:2.5:over,179b8654e93bf924,Cameron Johnson,threes,over,2.5,1.67,0.2026,-0.2625,0.5948,PASS,115,,,
179b8654e93bf924:threes:2.5:under,179b8654e93bf924,Cameron Johnson,threes,under,2.5,1.67,0.7974,0.199,0.5948,UNDER,-149,,,
b1bff13b9c210da8:threes:1.5:over,b1bff13b9c210da8,Ace Bailey,threes,over,1.5,1.69,0.5743,-0.0469,0.2,PASS,-164,,,
b1bff13b9c210da8:threes:1.5:under,b1bff13b9c210da8,Ace Bailey,threes,under,1.5,1.69,0.4257,-0.0168,0.2,PASS,126,,,
b0cd7d8d9d34eeb6:points:10.5:over,b0cd7d8d9d34eeb6,Jusuf Nurkic,points,over,10.5,10.5,0.5,-0.0595,0.2,PASS,-127,,,
b0cd7d8d9d34eeb6:points:10.5:under,b0cd7d8d9d34eeb6,Jusuf Nurkic,points,under,10.5,10.5,0.5,-0.0025,0.2,PASS,-101,,,
6a94a28b80e340be:pra:54.5:over,6a94a28b80e340be,Nikola Jokic,pra,over,54.5,54.5,0.5,-0.0025,0.2,PASS,-101,,,
6a94a28b80e340be:pra:54.5:under,6a94a28b80e340be,Nikola Jokic,pra,under,54.5,54.5,0.5,-0.0614,0.2,PASS,-128,,,
bfaa0573315cc3e9:pra:36.5:over,bfaa0573315cc3e9,Jamal Murray,pra,over,36.5,36.5,0.5,-0.005,0.2,PASS,-102,,,
bfaa0573315cc3e9:pra:36.5:under,bfaa0573315cc3e9,Jamal Murray,pra,under,36.5,36.5,0.5,-0.0595,0.2,PASS,-127,,,
b0cd7d8d9d34eeb6:pra:23.5:over,b0cd7d8d9d34eeb6,Jusuf Nurkic,pra,over,23.5,23.5,0.5,0.0215,0.2,PASS,109,,,
b0cd7d8d9d34eeb6:pra:23.5:under,b0cd7d8d9d34eeb6,Jusuf Nurkic,pra,under,23.5,23.5,0.5,-0.0851,0.2,PASS,-141,,,
b0cd7d8d9d34eeb6:rebounds:8.5:over,b0cd7d8d9d34eeb6,Jusuf Nurkic,rebounds,over,8.5,8.5,0.5,0.0146,0.2,PASS,106,,,
b0cd7d8d9d34eeb6:rebounds:8.5:under,b0cd7d8d9d34eeb6,Jusuf Nurkic,rebounds,under,8.5,8.5,0.5,-0.0781,0.2,PASS,-137,,,
179b8654e93bf924:rebounds:3.5:over,179b8654e93bf924,Cameron Johnson,rebounds,over,3.5,4.48,0.8086,0.186,0.6173,OVER,-165,,,
179b8654e93bf924:rebounds:3.5:under,179b8654e93bf924,Cameron Johnson,rebounds,under,3.5,4.48,0.1914,-0.2632,0.6173,PASS,120,,,
eebbd3f8dcedbe8e:threes:3.5:over,eebbd3f8dcedbe8e,Keyonte George,threes,over,3.5,3.5,0.5,0.0652,0.2,PASS,130,,,
eebbd3f8dcedbe8e:threes:3.5:under,eebbd3f8dcedbe8e,Keyonte George,threes,under,3.5,3.5,0.5,-0.1283,0.2,PASS,-169,,,
83eecd7c0f1f6407:assists:1.5:over,83eecd7c0f1f6407,Tim Hardaway Jr,assists,over,1.5,1.5,0.5,-0.0327,0.2,PASS,-114,,,
83eecd7c0f1f6407:assists:1.5:under,83eecd7c0f1f6407,Tim Hardaway Jr,assists,under,1.5,1.5,0.5,-0.0392,0.2,PASS,-117,,,
179b8654e93bf924:assists:1.5:over,179b8654e93bf924,Cameron Johnson,assists,over,1.5,2.35,0.8017,0.0684,0.6034,OVER,-275,,,
179b8654e93bf924:assists:1.5:under,179b8654e93bf924,Cameron Johnson,assists,under,1.5,2.35,0.1983,-0.1442,0.6034,PASS,192,,,
b1bff13b9c210da8:assists:1.5:over,b1bff13b9c210da8,Ace Bailey,assists,over,1.5,1.88,0.6486,0.0149,0.2972,PASS,-173,,,
b1bff13b9c210da8:assists:1.5:under,b1bff13b9c210da8,Ace Bailey,assists,under,1.5,1.88,0.3514,-0.0853,0.2972,PASS,129,,,
75f316b5b6d83f3f:assists:1.5:over,75f316b5b6d83f3f,Bruce Brown,assists,over,1.5,2.49,0.8401,0.1546,0.6802,OVER,-218,,,
75f316b5b6d83f3f:assists:1.5:under,75f316b5b6d83f3f,Bruce Brown,assists,under,1.5,2.49,0.1599,-0.2232,0.6802,PASS,161,,,
920b4c0f03d8363f:assists:1.5:over,920b4c0f03d8363f,Svi Mykhailiuk,assists,over,1.5,1.5,0.5,-0.0726,0.2,PASS,-134,,,
920b4c0f03d8363f:assists:1.5:under,920b4c0f03d8363f,Svi Mykhailiuk,assists,under,1.5,1.5,0.5,0.0,0.2,PASS,100,,,
1245618580f0afa4:assists:1.5:over,1245618580f0afa4,Kyle Filipowski,assists,over,1.5,1.5,0.5,-0.1454,0.2,PASS,-182,,,
1245618580f0afa4:assists:1.5:under,1245618580f0afa4,Kyle Filipowski,assists,under,1.5,1.5,0.5,0.0763,0.2,PASS,136,,,
920b4c0f03d8363f:rebounds:2.5:over,920b4c0f03d8363f,Svi Mykhailiuk,rebounds,over,2.5,2.5,0.5,0.0495,0.2,PASS,122,,,
920b4c0f03d8363f:rebounds:2.5:under,920b4c0f03d8363f,Svi Mykhailiuk,rebounds,under,2.5,2.5,0.5,-0.1139,0.2,PASS,-159,,,
83eecd7c0f1f6407:rebounds:3.5:over,83eecd7c0f1f6407,Tim Hardaway Jr,rebounds,over,3.5,3.5,0.5,0.2297,0.2,PASS,270,,,
83eecd7c0f1f6407:rebounds:3.5:under,83eecd7c0f1f6407,Tim Hardaway Jr,rebounds,under,3.5,3.5,0.5,-0.3,0.2,PASS,-400,,,
1245618580f0afa4:assists:2.5:over,1245618580f0afa4,Kyle Filipowski,assists,over,2.5,2.5,0.5,0.0763,0.2,PASS,136,,,
1245618580f0afa4:assists:2.5:under,1245618580f0afa4,Kyle Filipowski,assists,under,2.5,2.5,0.5,-0.1416,0.2,PASS,-179,,,
b1bff13b9c210da8:assists:2.5:over,b1bff13b9c210da8,Ace Bailey,assists,over,2.5,1.88,0.2681,-0.1384,0.4638,PASS,146,,,
b1bff13b9c210da8:assists:2.5:under,b1bff13b9c210da8,Ace Bailey,assists,under,2.5,1.88,0.7319,0.0743,0.4638,UNDER,-192,,,
179b8654e93bf924:assists:2.5:over,179b8654e93bf924,Cameron Johnson,assists,over,2.5,2.35,0.4395,-0.0556,0.2,PASS,102,,,
179b8654e93bf924:assists:2.5:under,179b8654e93bf924,Cameron Johnson,assists,under,2.5,2.35,0.5605,-0.0084,0.2,PASS,-132,,,
75f316b5b6d83f3f:assists:2.5:over,75f316b5b6d83f3f,Bruce Brown,assists,over,2.5,2.49,0.4979,0.0053,0.2,PASS,103,,,
75f316b5b6d83f3f:assists:2.5:under,75f316b5b6d83f3f,Bruce Brown,assists,under,2.5,2.49,0.5021,-0.0687,0.2,PASS,-133,,,
b1bff13b9c210da8:points:14.5:over,b1bff13b9c210da8,Ace Bailey,points,over,14.5,11.53,0.1512,-0.3343,0.6977,PASS,106,,,
b1bff13b9c210da8:points:14.5:under,b1bff13b9c210da8,Ace Bailey,points,under,14.5,11.53,0.8488,0.2708,0.6977,UNDER,-137,,,
230a681311fee4a4:pra:19.5:over,230a681311fee4a4,Isaiah Collier,pra,over,19.5,18.65,0.4279,-0.0575,0.2,PASS,106,,,
230a681311fee4a4:pra:19.5:under,230a681311fee4a4,Isaiah Collier,pra,under,19.5,18.65,0.5721,-0.006,0.2,PASS,-137,,,
230a681311fee4a4:rebounds:2.5:over,230a681311fee4a4,Isaiah Collier,rebounds,over,2.5,2.02,0.316,-0.184,0.368,PASS,100,,,
230a681311fee4a4:rebounds:2.5:under,230a681311fee4a4,Isaiah Collier,rebounds,under,2.5,2.02,0.684,0.1188,0.368,PASS,-130,,,
83eecd7c0f1f6407:rebounds:2.5:over,83eecd7c0f1f6407,Tim Hardaway Jr,rebounds,over,2.5,2.5,0.5,0.0349,0.2,PASS,115,,,
83eecd7c0f1f6407:rebounds:2.5:under,83eecd7c0f1f6407,Tim Hardaway Jr,rebounds,under,2.5,2.5,0.5,-0.0984,0.2,PASS,-149,,,
75f316b5b6d83f3f:threes:0.5:over,75f316b5b6d83f3f,Bruce Brown,threes,over,0.5,0.33,0.4315,-0.143,0.2,PASS,-135,,,
75f316b5b6d83f3f:threes:0.5:under,75f316b5b6d83f3f,Bruce Brown,threes,under,0.5,0.33,0.5685,0.0783,0.2,PASS,104,,,
1245618580f0afa4:threes:1.5:over,1245618580f0afa4,Kyle Filipowski,threes,over,1.5,1.5,0.5,0.1169,0.2,PASS,161,,,
1245618580f0afa4:threes:1.5:under,1245618580f0afa4,Kyle Filipowski,threes,under,1.5,1.5,0.5,-0.1805,0.2,PASS,-213,,,
230a681311fee4a4:threes:0.5:over,230a681311fee4a4,Isaiah Collier,threes,over,0.5,0.39,0.4552,-0.0165,0.2,PASS,112,,,
230a681311fee4a4:threes:0.5:under,230a681311fee4a4,Isaiah Collier,threes,under,0.5,0.39,0.5448,-0.047,0.2,PASS,-145,,,
b0cd7d8d9d34eeb6:threes:0.5:over,b0cd7d8d9d34eeb6,Jusuf Nurkic,threes,over,0.5,0.5,0.5,0.1078,0.2,PASS,155,,,
b0cd7d8d9d34eeb6:threes:0.5:under,b0cd7d8d9d34eeb6,Jusuf Nurkic,threes,under,0.5,0.5,0.5,-0.1711,0.2,PASS,-204,,,
6a94a28b80e340be:threes:2.5:over,6a94a28b80e340be,Nikola Jokic,threes,over,2.5,2.5,0.5,0.1124,0.2,PASS,158,,,
6a94a28b80e340be:threes:2.5:under,6a94a28b80e340be,Nikola Jokic,threes,under,2.5,2.5,0.5,-0.1753,0.2,PASS,-208,,,
d63216a88b094398:assists:2.5:over,d63216a88b094398,Cedric Coward,assists,over,2.5,3.17,0.7481,0.1104,0.4962,OVER,-176,,,
d63216a88b094398:assists:2.5:under,d63216a88b094398,Cedric Coward,assists,under,2.5,3.17,0.2519,-0.181,0.4962,PASS,131,,,
72618e8212979bf6:assists:2.5:over,72618e8212979bf6,Ajay Mitchell,assists,over,2.5,3.74,0.892,0.2637,0.784,OVER,-169,,,
72618e8212979bf6:assists:2.5:under,72618e8212979bf6,Ajay Mitchell,assists,under,2.5,3.74,0.108,-0.3268,0.784,PASS,130,,,
b8557de9d9477231:assists:5.5:over,b8557de9d9477231,Jalen Williams,assists,over,5.5,5.01,0.3489,-0.1986,0.3022,PASS,-121,,,
b8557de9d9477231:assists:5.5:under,b8557de9d9477231,Jalen Williams,assists,under,5.5,5.01,0.6511,0.1273,0.3022,PASS,-110,,,
f0f6cdc30bf237c9:assists:3.5:over,f0f6cdc30bf237c9,Santi Aldama,assists,over,3.5,3.5,0.5,0.0516,0.2,PASS,123,,,
f0f6cdc30bf237c9:assists:3.5:under,f0f6cdc30bf237c9,Santi Aldama,assists,under,3.5,3.5,0.5,-0.1212,0.2,PASS,-164,,,
4e45d282ab40fb92:assists:6.5:over,4e45d282ab40fb92,Cam Spencer,assists,over,6.5,5.77,0.3061,-0.1526,0.3878,PASS,118,,,
4e45d282ab40fb92:assists:6.5:under,4e45d282ab40fb92,Cam Spencer,assists,under,6.5,5.77,0.6939,0.083,0.3878,PASS,-157,,,
29e79437a2214ca3:assists:2.5:over,29e79437a2214ca3,Jaren Jackson Jr,assists,over,2.5,2.5,0.5,-0.0392,0.2,PASS,-117,,,
29e79437a2214ca3:assists:2.5:under,29e79437a2214ca3,Jaren Jackson Jr,assists,under,2.5,2.5,0.5,-0.0349,0.2,PASS,-115,,,
56e46e859e224d01:assists:2.5:over,56e46e859e224d01,Cason Wallace,assists,over,2.5,2.27,0.4083,-0.0771,0.2,PASS,106,,,
56e46e859e224d01:assists:2.5:under,56e46e859e224d01,Cason Wallace,assists,under,2.5,2.27,0.5917,0.0066,0.2,PASS,-141,,,
8df7d668b3bc738d:assists:3.5:over,8df7d668b3bc738d,Kentavious Caldwell-Pope,assists,over,3.5,3.5,0.5,0.0575,0.2,PASS,126,,,
8df7d668b3bc738d:assists:3.5:under,8df7d668b3bc738d,Kentavious Caldwell-Pope,assists,under,3.5,3.5,0.5,-0.1296,0.2,PASS,-170,,,
0c6544ad9eae0712:assists:6.5:over,0c6544ad9eae0712,Shai Gilgeous-Alexander,assists,over,6.5,6.5,0.5,0.0122,0.2,PASS,105,,,
0c6544ad9eae0712:assists:6.5:under,0c6544ad9eae0712,Shai Gilgeous-Alexander,assists,under,6.5,6.5,0.5,-0.0816,0.2,PASS,-139,,,
8df7d668b3bc738d:points:8.5:over,8df7d668b3bc738d,Kentavious Caldwell-Pope,points,over,8.5,8.5,0.5,-0.0074,0.2,PASS,-103,,,
8df7d668b3bc738d:points:8.5:under,8df7d668b3bc738d,Kentavious Caldwell-Pope,points,under,8.5,8.5,0.5,-0.0652,0.2,PASS,-130,,,
3e873fa1da1e572b:points:16.5:over,3e873fa1da1e572b,Chet Holmgren,points,over,16.5,19.71,0.7424,0.183,0.3849,PASS,-127,QUESTIONABLE,NBA Official Report,Injury/Illness - Low Back; Spasms
3e873fa1da1e572b:points:16.5:under,3e873fa1da1e572b,Chet Holmgren,points,under,16.5,19.71,0.2576,-0.257,0.3849,PASS,-106,QUESTIONABLE,NBA Official Report,Injury/Illness - Low Back; Spasms
6a272d519405d94b:points:6.5:over,6a272d519405d94b,Luguentz Dort,points,over,6.5,6.5,0.5,-0.069,0.2,PASS,-132,,,
6a272d519405d94b:points:6.5:under,6a272d519405d94b,Luguentz Dort,points,under,6.5,6.5,0.5,-0.005,0.2,PASS,-102,,,
f90abdac8476856e:points:10.5:over,f90abdac8476856e,Jock Landale,points,over,10.5,10.5,0.5,-0.0392,0.2,PASS,-117,,,
f90abdac8476856e:points:10.5:under,f90abdac8476856e,Jock Landale,points,under,10.5,10.5,0.5,-0.0327,0.2,PASS,-114,,,
4e45d282ab40fb92:points:16.5:over,4e45d282ab40fb92,Cam Spencer,points,over,16.5,16.32,0.4823,-0.037,0.2,PASS,-108,,,
4e45d282ab40fb92:points:16.5:under,4e45d282ab40fb92,Cam Spencer,points,under,16.5,16.32,0.5177,-0.0318,0.2,PASS,-122,,,
0c6544ad9eae0712:points:32.5:over,0c6544ad9eae0712,Shai Gilgeous-Alexander,points,over,32.5,32.5,0.5,-0.0327,0.2,PASS,-114,,,
0c6544ad9eae0712:points:32.5:under,0c6544ad9eae0712,Shai Gilgeous-Alexander,points,under,32.5,32.5,0.5,-0.0392,0.2,PASS,-117,,,
29e79437a2214ca3:points:17.5:over,29e79437a2214ca3,Jaren Jackson Jr,points,over,17.5,17.5,0.5,-0.0238,0.2,PASS,-110,,,
29e79437a2214ca3:points:17.5:under,29e79437a2214ca3,Jaren Jackson Jr,points,under,17.5,17.5,0.5,-0.0475,0.2,PASS,-121,,,
00417796df3a3a94:points:13.5:over,00417796df3a3a94,Jaylen Wells,points,over,13.5,13.5,0.5,-0.0074,0.2,PASS,-103,,,
00417796df3a3a94:points:13.5:under,00417796df3a3a94,Jaylen Wells,points,under,13.5,13.5,0.5,-0.0652,0.2,PASS,-130,,,
56e46e859e224d01:points:7.5:over,56e46e859e224d01,Cason Wallace,points,over,7.5,6.69,0.3152,-0.261,0.3695,PASS,-136,,,
56e46e859e224d01:points:7.5:under,56e46e859e224d01,Cason Wallace,points,under,7.5,6.69,0.6848,0.1873,0.3695,PASS,101,,,
72618e8212979bf6:points:10.5:over,72618e8212979bf6,Ajay Mitchell,points,over,10.5,12.23,0.7141,0.1605,0.4282,OVER,-124,,,
72618e8212979bf6:points:10.5:under,72618e8212979bf6,Ajay Mitchell,points,under,10.5,12.23,0.2859,-0.231,0.4282,PASS,-107,,,
d63216a88b094398:points:12.5:over,d63216a88b094398,Cedric Coward,points,over,12.5,13.41,0.6071,0.0766,0.2143,PASS,-113,,,
d63216a88b094398:points:12.5:under,d63216a88b094398,Cedric Coward,points,under,12.5,13.41,0.3929,-0.1484,0.2143,PASS,-118,,,
d69c641c471ac3e0:points:5.5:over,d69c641c471ac3e0,Alex Caruso,points,over,5.5,5.8,0.5809,0.0028,0.1,PASS,-137,QUESTIONABLE,NBA Official Report,Injury/Illness - Right Middle Finger; Sprain
d69c641c471ac3e0:points:5.5:under,d69c641c471ac3e0,Alex Caruso,points,under,5.5,5.8,0.4191,-0.0735,0.1,PASS,103,QUESTIONABLE,NBA Official Report,Injury/Illness - Right Middle Finger; Sprain
f0f6cdc30bf237c9:points:14.5:over,f0f6cdc30bf237c9,Santi Aldama,points,over,14.5,14.5,0.5,-0.0455,0.2,PASS,-120,,,
f0f6cdc30bf237c9:points:14.5:under,f0f6cdc30bf237c9,Santi Aldama,points,under,14.5,14.5,0.5,-0.0283,0.2,PASS,-112,,,
b8557de9d9477231:points:19.5:over,b8557de9d9477231,Jalen Williams,points,over,19.5,18.3,0.3967,-0.1568,0.2065,PASS,-124,,,
b8557de9d9477231:points:19.5:under,b8557de9d9477231,Jalen Williams,points,under,19.5,18.3,0.6033,0.084,0.2065,PASS,-108,,,
4e45d282ab40fb92:pra:25.5:over,4e45d282ab40fb92,Cam Spencer,pra,over,25.5,25.02,0.4692,-0.0742,0.2,PASS,-119,,,
4e45d282ab40fb92:pra:25.5:under,4e45d282ab40fb92,Cam Spencer,pra,under,25.5,25.02,0.5308,0.0093,0.2,PASS,-109,,,
b8557de9d9477231:pra:31.5:over,b8557de9d9477231,Jalen Williams,pra,over,31.5,28.12,0.3153,-0.1992,0.3693,PASS,-106,,,
b8557de9d9477231:pra:31.5:under,b8557de9d9477231,Jalen Williams,pra,under,31.5,28.12,0.6847,0.1351,0.3693,PASS,-122,,,
0c6544ad9eae0712:pra:43.5:over,0c6544ad9eae0712,Shai Gilgeous-Alexander,pra,over,43.5,43.5,0.5,-0.0455,0.2,PASS,-120,,,
0c6544ad9eae0712:pra:43.5:under,0c6544ad9eae0712,Shai Gilgeous-Alexander,pra,under,43.5,43.5,0.5,-0.0192,0.2,PASS,-108,,,
3e873fa1da1e572b:pra:27.5:over,3e873fa1da1e572b,Chet Holmgren,pra,over,27.5,28.39,0.5501,0.0308,0.1,PASS,-108,QUESTIONABLE,NBA Official Report,Injury/Illness - Low Back; Spasms
3e873fa1da1e572b:pra:27.5:under,3e873fa1da1e572b,Chet Holmgren,pra,under,27.5,28.39,0.4499,-0.0955,0.1,PASS,-120,QUESTIONABLE,NBA Official Report,Injury/Illness - Low Back; Spasms
f0f6cdc30bf237c9:pra:25.5:over,f0f6cdc30bf237c9,Santi Aldama,pra,over,25.5,25.5,0.5,-0.0192,0.2,PASS,-108,,,
f0f6cdc30bf237c9:pra:25.5:under,f0f6cdc30bf237c9,Santi Aldama,pra,under,25.5,25.5,0.5,-0.0455,0.2,PASS,-120,,,
56e46e859e224d01:pra:13.5:over,56e46e859e224d01,Cason Wallace,pra,over,13.5,11.59,0.2546,-0.2887,0.4907,PASS,-119,,,
56e46e859e224d01:pra:13.5:under,56e46e859e224d01,Cason Wallace,pra,under,13.5,11.59,0.7454,0.2238,0.4907,UNDER,-109,,,
8df7d668b3bc738d:pra:13.5:over,8df7d668b3bc738d,Kentavious Caldwell-Pope,pra,over,13.5,13.5,0.5,-0.0652,0.2,PASS,-130,,,
8df7d668b3bc738d:pra:13.5:under,8df7d668b3bc738d,Kentavious Caldwell-Pope,pra,under,13.5,13.5,0.5,-0.005,0.2,PASS,-102,,,
72618e8212979bf6:pra:16.5:over,72618e8212979bf6,Ajay Mitchell,pra,over,16.5,19.62,0.7375,0.1761,0.475,OVER,-128,,,
72618e8212979bf6:pra:16.5:under,72618e8212979bf6,Ajay Mitchell,pra,under,16.5,19.62,0.2625,-0.2473,0.475,PASS,-104,,,
29e79437a2214ca3:pra:25.5:over,29e79437a2214ca3,Jaren Jackson Jr,pra,over,25.5,25.5,0.5,-0.0413,0.2,PASS,-118,,,
29e79437a2214ca3:pra:25.5:under,29e79437a2214ca3,Jaren Jackson Jr,pra,under,25.5,25.5,0.5,-0.0238,0.2,PASS,-110,,,
00417796df3a3a94:pra:18.5:over,00417796df3a3a94,Jaylen Wells,pra,over,18.5,18.5,0.5,-0.0652,0.2,PASS,-130,,,
00417796df3a3a94:pra:18.5:under,00417796df3a3a94,Jaylen Wells,pra,under,18.5,18.5,0.5,-0.005,0.2,PASS,-102,,,
f90abdac8476856e:pra:19.5:over,f90abdac8476856e,Jock Landale,pra,over,19.5,19.5,0.5,-0.0495,0.2,PASS,-122,,,
f90abdac8476856e:pra:19.5:under,f90abdac8476856e,Jock Landale,pra,under,19.5,19.5,0.5,-0.0146,0.2,PASS,-106,,,
d63216a88b094398:pra:21.5:over,d63216a88b094398,Cedric Coward,pra,over,21.5,22.77,0.5884,0.0535,0.2,PASS,-115,,,
d63216a88b094398:pra:21.5:under,d63216a88b094398,Cedric Coward,pra,under,21.5,22.77,0.4116,-0.1167,0.2,PASS,-112,,,
f90abdac8476856e:rebounds:7.5:over,f90abdac8476856e,Jock Landale,rebounds,over,7.5,7.5,0.5,0.0349,0.2,PASS,115,,,
f90abdac8476856e:rebounds:7.5:under,f90abdac8476856e,Jock Landale,rebounds,under,7.5,7.5,0.5,-0.1063,0.2,PASS,-154,,,
d63216a88b094398:rebounds:6.5:over,d63216a88b094398,Cedric Coward,rebounds,over,6.5,6.19,0.421,-0.0441,0.2,PASS,115,,,
d63216a88b094398:rebounds:6.5:under,d63216a88b094398,Cedric Coward,rebounds,under,6.5,6.19,0.579,-0.0194,0.2,PASS,-149,,,
00417796df3a3a94:rebounds:4.5:over,00417796df3a3a94,Jaylen Wells,rebounds,over,4.5,4.5,0.5,0.0575,0.2,PASS,126,,,
00417796df3a3a94:rebounds:4.5:under,00417796df3a3a94,Jaylen Wells,rebounds,under,4.5,4.5,0.5,-0.1296,0.2,PASS,-170,,,
29e79437a2214ca3:rebounds:5.5:over,29e79437a2214ca3,Jaren Jackson Jr,rebounds,over,5.5,5.5,0.5,-0.0455,0.2,PASS,-120,,,
29e79437a2214ca3:rebounds:5.5:under,29e79437a2214ca3,Jaren Jackson Jr,rebounds,under,5.5,5.5,0.5,-0.0283,0.2,PASS,-112,,,
72618e8212979bf6:rebounds:3.5:over,72618e8212979bf6,Ajay Mitchell,rebounds,over,3.5,3.65,0.5602,0.0994,0.2,PASS,117,,,
72618e8212979bf6:rebounds:3.5:under,72618e8212979bf6,Ajay Mitchell,rebounds,under,3.5,3.65,0.4398,-0.1711,0.2,PASS,-157,,,
0c6544ad9eae0712:rebounds:4.5:over,0c6544ad9eae0712,Shai Gilgeous-Alexander,rebounds,over,4.5,4.5,0.5,-0.1063,0.2,PASS,-154,,,
0c6544ad9eae0712:rebounds:4.5:under,0c6544ad9eae0712,Shai Gilgeous-Alexander,rebounds,under,4.5,4.5,0.5,0.037,0.2,PASS,116,,,
6a272d519405d94b:rebounds:3.5:over,6a272d519405d94b,Luguentz Dort,rebounds,over,3.5,3.5,0.5,-0.0098,0.2,PASS,-104,,,
6a272d519405d94b:rebounds:3.5:under,6a272d519405d94b,Luguentz Dort,rebounds,under,3.5,3.5,0.5,-0.0633,0.2,PASS,-129,,,
56e46e859e224d01:rebounds:3.5:over,56e46e859e224d01,Cason Wallace,rebounds,over,3.5,2.63,0.1908,-0.2497,0.6183,PASS,127,,,
56e46e859e224d01:rebounds:3.5:under,56e46e859e224d01,Cason Wallace,rebounds,under,3.5,2.63,0.8092,0.1795,0.6183,UNDER,-170,,,
3e873fa1da1e572b:rebounds:8.5:over,3e873fa1da1e572b,Chet Holmgren,rebounds,over,8.5,7.45,0.2872,-0.225,0.3257,PASS,-105,QUESTIONABLE,NBA Official Report,Injury/Illness - Low Back; Spasms
3e873fa1da1e572b:rebounds:8.5:under,3e873fa1da1e572b,Chet Holmgren,rebounds,under,8.5,7.45,0.7128,0.1534,0.3257,PASS,-127,QUESTIONABLE,NBA Official Report,Injury/Illness - Low Back; Spasms
b8557de9d9477231:rebounds:5.5:over,b8557de9d9477231,Jalen Williams,rebounds,over,5.5,4.8,0.2813,-0.2403,0.4375,PASS,-109,,,
b8557de9d9477231:rebounds:5.5:under,b8557de9d9477231,Jalen Williams,rebounds,under,5.5,4.8,0.7187,0.1692,0.4375,UNDER,-122,,,
4e45d282ab40fb92:rebounds:3.5:over,4e45d282ab40fb92,Cam Spencer,rebounds,over,3.5,2.93,0.284,-0.179,0.4321,PASS,116,,,
4e45d282ab40fb92:rebounds:3.5:under,4e45d282ab40fb92,Cam Spencer,rebounds,under,3.5,2.93,0.716,0.1097,0.4321,UNDER,-154,,,
d69c641c471ac3e0:rebounds:2.5:over,d69c641c471ac3e0,Alex Caruso,rebounds,over,2.5,4.84,0.9735,0.3439,0.847,OVER,-170,QUESTIONABLE,NBA Official Report,Injury/Illness - Right Middle Finger; Sprain
d69c641c471ac3e0:rebounds:2.5:under,d69c641c471ac3e0,Alex Caruso,rebounds,under,2.5,4.84,0.0265,-0.416,0.847,PASS,126,QUESTIONABLE,NBA Official Report,Injury/Illness - Right Middle Finger; Sprain
f0f6cdc30bf237c9:rebounds:7.5:over,f0f6cdc30bf237c9,Santi Aldama,rebounds,over,7.5,7.5,0.5,0.0305,0.2,PASS,113,,,
f0f6cdc30bf237c9:rebounds:7.5:under,f0f6cdc30bf237c9,Santi Aldama,rebounds,under,7.5,7.5,0.5,-0.1,0.2,PASS,-150,,,
