prop_id,player_id,player_name,prop_type,side,line,event_id,home_team,away_team,game_time,player_team,opponent_team,is_home,rest_days,b2b,projection,probability,model_probability,market_probability,edge,confidence,confidence_tier,adjustments,adjustment_notes,pick,odds,injury_status,injury_source,injury_detail
facb6803046eab5c:pra:28.5:over,facb6803046eab5c,Brandon Miller,pra,over,28.5,4748a28fab48f8c9a17c947771fd53f5,CLE,CHA,2025-12-23 00:00:00+00:00,CHA,CLE,False,3,False,34.47,0.6532,0.732,0.4694,0.1532,0.3064,LOW,"{'minutes_trend': 1.15, 'usage_trend': 1.0066, 'rest': 1.02}","minutes trend, usage trend, extra rest",PASS,100,,,
facb6803046eab5c:pra:28.5:under,facb6803046eab5c,Brandon Miller,pra,under,28.5,4748a28fab48f8c9a17c947771fd53f5,CLE,CHA,2025-12-23 00:00:00+00:00,CHA,CLE,False,3,False,34.47,0.3468,0.268,0.5306,-0.2184,0.3064,LOW,"{'minutes_trend': 1.15, 'usage_trend': 1.0066, 'rest': 1.02}","minutes trend, usage trend, extra rest",PASS,-130,,,
220e544c0e1716ed:pra:39.5:over,220e544c0e1716ed,Donovan Mitchell,pra,over,39.5,4748a28fab48f8c9a17c947771fd53f5,CLE,CHA,2025-12-23 00:00:00+00:00,CLE,CHA,True,,,39.9,0.5202,0.5158,0.5306,-0.045,0.16,LOW,{'home': 1.01},home,PASS,-130,,,
220e544c0e1716ed:pra:39.5:under,220e544c0e1716ed,Donovan Mitchell,pra,under,39.5,4748a28fab48f8c9a17c947771fd53f5,CLE,CHA,2025-12-23 00:00:00+00:00,CLE,CHA,True,,,39.9,0.4798,0.4842,0.4694,-0.0202,0.16,LOW,{'home': 1.01},home,PASS,100,,,
2a4f649870db0148:pra:28.5:over,2a4f649870db0148,Miles Bridges,pra,over,28.5,4748a28fab48f8c9a17c947771fd53f5,CLE,CHA,2025-12-23 00:00:00+00:00,CHA,CLE,False,,,28.5,0.4878,0.5,0.4592,-0.0,0.16,LOW,,,PASS,105,,,
2a4f649870db0148:pra:28.5:under,2a4f649870db0148,Miles Bridges,pra,under,28.5,4748a28fab48f8c9a17c947771fd53f5,CLE,CHA,2025-12-23 00:00:00+00:00,CHA,CLE,False,,,28.5,0.5122,0.5,0.5408,-0.0622,0.16,LOW,,,PASS,-135,,,
8a59c926ad0214ec:pra:31.5:over,8a59c926ad0214ec,Darius Garland,pra,over,31.5,4748a28fab48f8c9a17c947771fd53f5,CLE,CHA,2025-12-23 00:00:00+00:00,CLE,CHA,True,4,False,37.9,0.6659,0.7545,0.4592,0.1781,0.3319,LOW,"{'minutes_trend': 1.1238, 'usage_trend': 1.0947, 'rest': 1.02, 'home': 1.01}","minutes trend, usage trend, extra rest, home",PASS,105,,,
8a59c926ad0214ec:pra:31.5:under,8a59c926ad0214ec,Darius Garland,pra,under,31.5,4748a28fab48f8c9a17c947771fd53f5,CLE,CHA,2025-12-23 00:00:00+00:00,CLE,CHA,True,4,False,37.9,0.3341,0.2455,0.5408,-0.2404,0.3319,LOW,"{'minutes_trend': 1.1238, 'usage_trend': 1.0947, 'rest': 1.02, 'home': 1.01}","minutes trend, usage trend, extra rest, home",PASS,-135,,,
440168766d15343b:pra:26.5:over,440168766d15343b,Kon Knueppel,pra,over,26.5,4748a28fab48f8c9a17c947771fd53f5,CLE,CHA,2025-12-23 00:00:00+00:00,,,,,,26.5,0.5162,0.5,0.5541,-0.0756,0.16,LOW,,,PASS,-145,,,
440168766d15343b:pra:26.5:under,440168766d15343b,Kon Knueppel,pra,under,26.5,4748a28fab48f8c9a17c947771fd53f5,CLE,CHA,2025-12-23 00:00:00+00:00,,,,,,26.5,0.4838,0.5,0.4459,0.0076,0.16,LOW,,,PASS,110,,,
a7dee1eef19c56f4:pra:31.5:over,a7dee1eef19c56f4,LaMelo Ball,pra,over,31.5,4748a28fab48f8c9a17c947771fd53f5,CLE,CHA,2025-12-23 00:00:00+00:00,CHA,CLE,False,,,31.5,0.503,0.5,0.5101,-0.0424,0.16,LOW,,,PASS,-120,,,
a7dee1eef19c56f4:pra:31.5:under,a7dee1eef19c56f4,LaMelo Ball,pra,under,31.5,4748a28fab48f8c9a17c947771fd53f5,CLE,CHA,2025-12-23 00:00:00+00:00,CHA,CLE,False,,,31.5,0.497,0.5,0.4899,-0.0268,0.16,LOW,,,PASS,-110,,,
220e544c0e1716ed:rebounds:4.5:over,220e544c0e1716ed,Donovan Mitchell,rebounds,over,4.5,4748a28fab48f8c9a17c947771fd53f5,CLE,CHA,2025-12-23 00:00:00+00:00,CLE,CHA,True,,,4.54,0.4977,0.5158,0.4554,0.0099,0.16,LOW,{'home': 1.01},home,PASS,105,,,
220e544c0e1716ed:rebounds:4.5:under,220e544c0e1716ed,Donovan Mitchell,rebounds,under,4.5,4748a28fab48f8c9a17c947771fd53f5,CLE,CHA,2025-12-23 00:00:00+00:00,CLE,CHA,True,,,4.54,0.5023,0.4842,0.5446,-0.081,0.16,LOW,{'home': 1.01},home,PASS,-140,,,
2a4f649870db0148:rebounds:5.5:over,2a4f649870db0148,Miles Bridges,rebounds,over,5.5,4748a28fab48f8c9a17c947771fd53f5,CLE,CHA,2025-12-23 00:00:00+00:00,CHA,CLE,False,,,5.5,0.4939,0.5,0.4797,-0.0183,0.16,LOW,,,PASS,-105,,,
