prop_id,player_id,player_name,prop_type,side,line,event_id,home_team,away_team,game_time,player_team,opponent_team,is_home,rest_days,b2b,projection,probability,model_probability,market_probability,edge,confidence,confidence_tier,adjustments,adjustment_notes,avg_5,avg_10,avg_15,trend,recent_hit_rate_10,recent_hit_rate_15,recent_streak,team_out_count,team_questionable_count,team_probable_count,usage_expectation,pick,odds,injury_status,injury_source,injury_detail,market_over_odds,market_prob,market_under_odds,reason
daca31ef9b5a2495:points:9.5:over,daca31ef9b5a2495,Jase Richardson,points,over,9.5,e6de2100b01d094ccb20332bec9bd42a,POR,ORL,2025-12-24T03:10:00Z,,,,,,9.5,0.4929,0.5,0.4899,-0.0309,0.16,LOW,,,0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,-110,,,,,,,
daca31ef9b5a2495:points:9.5:under,daca31ef9b5a2495,Jase Richardson,points,under,9.5,e6de2100b01d094ccb20332bec9bd42a,POR,ORL,2025-12-24T03:10:00Z,,,,,,9.5,0.5071,0.5,0.5101,-0.0384,0.16,LOW,,,0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,-120,,,,,,,
daca31ef9b5a2495:assists:2.5:over,daca31ef9b5a2495,Jase Richardson,assists,over,2.5,e6de2100b01d094ccb20332bec9bd42a,POR,ORL,2025-12-24T03:10:00Z,,,,,,2.5,0.4474,0.5,0.4248,-0.0072,0.16,LOW,,,0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,120,,,,,,,
daca31ef9b5a2495:assists:2.5:under,daca31ef9b5a2495,Jase Richardson,assists,under,2.5,e6de2100b01d094ccb20332bec9bd42a,POR,ORL,2025-12-24T03:10:00Z,,,,,,2.5,0.5526,0.5,0.5752,-0.0628,0.16,LOW,,,0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,-160,,,,,,,
a52f4723593b24d4:assists:1.5:over,a52f4723593b24d4,Goga Bitadze,assists,over,1.5,e6de2100b01d094ccb20332bec9bd42a,POR,ORL,2025-12-24T03:10:00Z,ORL,POR,False,,,1.5,0.4011,0.5,0.3587,0.0165,0.16,LOW,,,0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,160,,,,,,,
a52f4723593b24d4:assists:1.5:under,a52f4723593b24d4,Goga Bitadze,assists,under,1.5,e6de2100b01d094ccb20332bec9bd42a,POR,ORL,2025-12-24T03:10:00Z,ORL,POR,False,,,1.5,0.5989,0.5,0.6413,-0.0886,0.16,LOW,,,0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,-220,,,,,,,
ceacadaa01950de0:points:19.5:over,ceacadaa01950de0,Jerami Grant,points,over,19.5,e6de2100b01d094ccb20332bec9bd42a,POR,ORL,2025-12-24T03:10:00Z,POR,ORL,True,,,20.09,0.4926,0.5467,0.4694,-0.0074,0.16,LOW,"{'home': 1.01, 'pace': 1.02}","home, fast pace",0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,100,,,,,,,
ceacadaa01950de0:points:19.5:under,ceacadaa01950de0,Jerami Grant,points,under,19.5,e6de2100b01d094ccb20332bec9bd42a,POR,ORL,2025-12-24T03:10:00Z,POR,ORL,True,,,20.09,0.5074,0.4533,0.5306,-0.0578,0.16,LOW,"{'home': 1.01, 'pace': 1.02}","home, fast pace",0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,-130,,,,,,,
fefc8e5721ae8522:points:11.5:over,fefc8e5721ae8522,Wendell Carter Jr,points,over,11.5,e6de2100b01d094ccb20332bec9bd42a,POR,ORL,2025-12-24T03:10:00Z,ORL,POR,False,,,11.5,0.5214,0.5,0.5306,-0.0438,0.16,LOW,,,0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,-130,,,,,,,
fefc8e5721ae8522:points:11.5:under,fefc8e5721ae8522,Wendell Carter Jr,points,under,11.5,e6de2100b01d094ccb20332bec9bd42a,POR,ORL,2025-12-24T03:10:00Z,ORL,POR,False,,,11.5,0.4786,0.5,0.4694,-0.0214,0.16,LOW,,,0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,100,,,,,,,
a52f4723593b24d4:points:5.5:over,a52f4723593b24d4,Goga Bitadze,points,over,5.5,e6de2100b01d094ccb20332bec9bd42a,POR,ORL,2025-12-24T03:10:00Z,ORL,POR,False,,,5.5,0.4929,0.5,0.4899,-0.0309,0.16,LOW,,,0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,-110,,,,,,,
a52f4723593b24d4:points:5.5:under,a52f4723593b24d4,Goga Bitadze,points,under,5.5,e6de2100b01d094ccb20332bec9bd42a,POR,ORL,2025-12-24T03:10:00Z,ORL,POR,False,,,5.5,0.5071,0.5,0.5101,-0.0384,0.16,LOW,,,0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,-120,,,,,,,
ceacadaa01950de0:pra:26.5:over,ceacadaa01950de0,Jerami Grant,pra,over,26.5,e6de2100b01d094ccb20332bec9bd42a,POR,ORL,2025-12-24T03:10:00Z,POR,ORL,True,,,27.3,0.5069,0.5467,0.4899,-0.0169,0.16,LOW,"{'home': 1.01, 'pace': 1.02}","home, fast pace",0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,-110,,,,,,,
ceacadaa01950de0:pra:26.5:under,ceacadaa01950de0,Jerami Grant,pra,under,26.5,e6de2100b01d094ccb20332bec9bd42a,POR,ORL,2025-12-24T03:10:00Z,POR,ORL,True,,,27.3,0.4931,0.4533,0.5101,-0.0524,0.16,LOW,"{'home': 1.01, 'pace': 1.02}","home, fast pace",0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,-120,,,,,,,
a52f4723593b24d4:pra:11.5:over,a52f4723593b24d4,Goga Bitadze,pra,over,11.5,e6de2100b01d094ccb20332bec9bd42a,POR,ORL,2025-12-24T03:10:00Z,ORL,POR,False,,,11.5,0.5057,0.5,0.5082,-0.0355,0.16,LOW,,,0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,-118,,,,,,,
a52f4723593b24d4:pra:11.5:under,a52f4723593b24d4,Goga Bitadze,pra,under,11.5,e6de2100b01d094ccb20332bec9bd42a,POR,ORL,2025-12-24T03:10:00Z,ORL,POR,False,,,11.5,0.4943,0.5,0.4918,-0.0296,0.16,LOW,,,0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,-110,,,,,,,
f7e3bcaa6e1c141c:pra:20.5:over,f7e3bcaa6e1c141c,Toumani Camara,pra,over,20.5,e6de2100b01d094ccb20332bec9bd42a,POR,ORL,2025-12-24T03:10:00Z,POR,ORL,True,,,21.12,0.5354,0.5467,0.5306,-0.0298,0.16,LOW,"{'home': 1.01, 'pace': 1.02}","home, fast pace",0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,-130,,,,,,,
f7e3bcaa6e1c141c:pra:20.5:under,f7e3bcaa6e1c141c,Toumani Camara,pra,under,20.5,e6de2100b01d094ccb20332bec9bd42a,POR,ORL,2025-12-24T03:10:00Z,POR,ORL,True,,,21.12,0.4646,0.4533,0.4694,-0.0354,0.16,LOW,"{'home': 1.01, 'pace': 1.02}","home, fast pace",0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,100,,,,,,,
ceacadaa01950de0:rebounds:4.5:over,ceacadaa01950de0,Jerami Grant,rebounds,over,4.5,e6de2100b01d094ccb20332bec9bd42a,POR,ORL,2025-12-24T03:10:00Z,POR,ORL,True,,,4.64,0.4737,0.5467,0.4425,-0.0025,0.16,LOW,"{'home': 1.01, 'pace': 1.02}","home, fast pace",0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,110,,,,,,,
ceacadaa01950de0:rebounds:4.5:under,ceacadaa01950de0,Jerami Grant,rebounds,under,4.5,e6de2100b01d094ccb20332bec9bd42a,POR,ORL,2025-12-24T03:10:00Z,POR,ORL,True,,,4.64,0.5263,0.4533,0.5575,-0.0737,0.16,LOW,"{'home': 1.01, 'pace': 1.02}","home, fast pace",0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,-150,,,,,,,
daca31ef9b5a2495:rebounds:2.5:over,daca31ef9b5a2495,Jase Richardson,rebounds,over,2.5,e6de2100b01d094ccb20332bec9bd42a,POR,ORL,2025-12-24T03:10:00Z,,,,,,2.5,0.4828,0.5,0.4754,-0.0294,0.16,LOW,,,0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,-105,,,,,,,
daca31ef9b5a2495:rebounds:2.5:under,daca31ef9b5a2495,Jase Richardson,rebounds,under,2.5,e6de2100b01d094ccb20332bec9bd42a,POR,ORL,2025-12-24T03:10:00Z,,,,,,2.5,0.5172,0.5,0.5246,-0.048,0.16,LOW,,,0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,-130,,,,,,,
d1fb36bbd833e915:threes:2.5:over,d1fb36bbd833e915,Shaedon Sharpe,threes,over,2.5,e6de2100b01d094ccb20332bec9bd42a,POR,ORL,2025-12-24T03:10:00Z,POR,ORL,True,,,2.58,0.4157,0.5301,0.3666,0.0235,0.16,LOW,"{'home': 1.01, 'pace': 1.02}","home, fast pace",0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,155,,,,,,,
d1fb36bbd833e915:threes:2.5:under,d1fb36bbd833e915,Shaedon Sharpe,threes,under,2.5,e6de2100b01d094ccb20332bec9bd42a,POR,ORL,2025-12-24T03:10:00Z,POR,ORL,True,,,2.58,0.5843,0.4699,0.6334,-0.0931,0.16,LOW,"{'home': 1.01, 'pace': 1.02}","home, fast pace",0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,-210,,,,,,,
8e899df2ab8672fc:points:23.5:over,8e899df2ab8672fc,Deni Avdija,points,over,23.5,e6de2100b01d094ccb20332bec9bd42a,POR,ORL,2025-12-24T03:10:00Z,POR,ORL,True,,,24.21,0.5724,0.5467,0.5835,-0.0502,0.16,LOW,"{'home': 1.01, 'pace': 1.02}","home, fast pace",0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,-165,,,,,,,
8e899df2ab8672fc:points:23.5:under,8e899df2ab8672fc,Deni Avdija,points,under,23.5,e6de2100b01d094ccb20332bec9bd42a,POR,ORL,2025-12-24T03:10:00Z,POR,ORL,True,,,24.21,0.4276,0.4533,0.4165,-0.0169,0.16,LOW,"{'home': 1.01, 'pace': 1.02}","home, fast pace",0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,125,,,,,,,
d1fb36bbd833e915:points:24.5:over,d1fb36bbd833e915,Shaedon Sharpe,points,over,24.5,e6de2100b01d094ccb20332bec9bd42a,POR,ORL,2025-12-24T03:10:00Z,POR,ORL,True,,,25.24,0.4854,0.5467,0.4592,-0.0024,0.16,LOW,"{'home': 1.01, 'pace': 1.02}","home, fast pace",0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,105,,,,,,,
d1fb36bbd833e915:points:24.5:under,d1fb36bbd833e915,Shaedon Sharpe,points,under,24.5,e6de2100b01d094ccb20332bec9bd42a,POR,ORL,2025-12-24T03:10:00Z,POR,ORL,True,,,25.24,0.5146,0.4533,0.5408,-0.0599,0.16,LOW,"{'home': 1.01, 'pace': 1.02}","home, fast pace",0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,-135,,,,,,,
d1fb36bbd833e915:points:22.5:over,d1fb36bbd833e915,Shaedon Sharpe,points,over,22.5,e6de2100b01d094ccb20332bec9bd42a,POR,ORL,2025-12-24T03:10:00Z,POR,ORL,True,,,23.18,0.5519,0.5467,0.5541,-0.0399,0.16,LOW,"{'home': 1.01, 'pace': 1.02}","home, fast pace",0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,-145,,,,,,,
d1fb36bbd833e915:points:22.5:under,d1fb36bbd833e915,Shaedon Sharpe,points,under,22.5,e6de2100b01d094ccb20332bec9bd42a,POR,ORL,2025-12-24T03:10:00Z,POR,ORL,True,,,23.18,0.4481,0.4533,0.4459,-0.0281,0.16,LOW,"{'home': 1.01, 'pace': 1.02}","home, fast pace",0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,110,,,,,,,
3b09314818626f62:points:17.5:over,3b09314818626f62,Anthony Black,points,over,17.5,e6de2100b01d094ccb20332bec9bd42a,POR,ORL,2025-12-24T03:10:00Z,,,,2,False,16.25,0.4188,0.4047,0.4248,-0.0357,0.2,LOW,"{'minutes_trend': 1.1141, 'usage_trend': 0.9435}","minutes trend, usage trend",16.6,15.5,16.266666666666666,FLAT,0.4,0.4,3,0,0,0,Usage down,PASS,120,,,,,,,
3b09314818626f62:points:17.5:under,3b09314818626f62,Anthony Black,points,under,17.5,e6de2100b01d094ccb20332bec9bd42a,POR,ORL,2025-12-24T03:10:00Z,,,,2,False,16.25,0.5812,0.5953,0.5752,-0.0342,0.2,LOW,"{'minutes_trend': 1.1141, 'usage_trend': 0.9435}","minutes trend, usage trend",16.6,15.5,16.266666666666666,FLAT,0.6,0.6,-3,0,0,0,Usage down,PASS,-160,,,,,,,
8e899df2ab8672fc:points:26.5:over,8e899df2ab8672fc,Deni Avdija,points,over,26.5,e6de2100b01d094ccb20332bec9bd42a,POR,ORL,2025-12-24T03:10:00Z,POR,ORL,True,,,27.3,0.4761,0.5467,0.4459,-0.0001,0.16,LOW,"{'home': 1.01, 'pace': 1.02}","home, fast pace",0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,110,,,,,,,
8e899df2ab8672fc:points:26.5:under,8e899df2ab8672fc,Deni Avdija,points,under,26.5,e6de2100b01d094ccb20332bec9bd42a,POR,ORL,2025-12-24T03:10:00Z,POR,ORL,True,,,27.3,0.5239,0.4533,0.5541,-0.0679,0.16,LOW,"{'home': 1.01, 'pace': 1.02}","home, fast pace",0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,-145,,,,,,,
f7e3bcaa6e1c141c:points:13.5:over,f7e3bcaa6e1c141c,Toumani Camara,points,over,13.5,e6de2100b01d094ccb20332bec9bd42a,POR,ORL,2025-12-24T03:10:00Z,POR,ORL,True,,,13.91,0.4697,0.5467,0.4367,0.0046,0.16,LOW,"{'home': 1.01, 'pace': 1.02}","home, fast pace",0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,115,,,,,,,
f7e3bcaa6e1c141c:points:13.5:under,f7e3bcaa6e1c141c,Toumani Camara,points,under,13.5,e6de2100b01d094ccb20332bec9bd42a,POR,ORL,2025-12-24T03:10:00Z,POR,ORL,True,,,13.91,0.5303,0.4533,0.5633,-0.0697,0.16,LOW,"{'home': 1.01, 'pace': 1.02}","home, fast pace",0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,-150,,,,,,,
3b09314818626f62:points:15.5:over,3b09314818626f62,Anthony Black,points,over,15.5,e6de2100b01d094ccb20332bec9bd42a,POR,ORL,2025-12-24T03:10:00Z,,,,2,False,16.25,0.5459,0.558,0.5408,-0.0285,0.2,LOW,"{'minutes_trend': 1.1141, 'usage_trend': 0.9435}","minutes trend, usage trend",16.6,15.5,16.266666666666666,FLAT,0.5,0.4666666666666667,3,0,0,0,Usage down,PASS,-135,,,,,,,
3b09314818626f62:points:15.5:under,3b09314818626f62,Anthony Black,points,under,15.5,e6de2100b01d094ccb20332bec9bd42a,POR,ORL,2025-12-24T03:10:00Z,,,,2,False,16.25,0.4541,0.442,0.4592,-0.0337,0.2,LOW,"{'minutes_trend': 1.1141, 'usage_trend': 0.9435}","minutes trend, usage trend",16.6,15.5,16.266666666666666,FLAT,0.5,0.5333333333333333,-3,0,0,0,Usage down,PASS,105,,,,,,,
ceacadaa01950de0:points:17.5:over,ceacadaa01950de0,Jerami Grant,points,over,17.5,e6de2100b01d094ccb20332bec9bd42a,POR,ORL,2025-12-24T03:10:00Z,POR,ORL,True,,,18.03,0.5666,0.5467,0.5752,-0.0488,0.16,LOW,"{'home': 1.01, 'pace': 1.02}","home, fast pace",0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,-160,,,,,,,
ceacadaa01950de0:points:17.5:under,ceacadaa01950de0,Jerami Grant,points,under,17.5,e6de2100b01d094ccb20332bec9bd42a,POR,ORL,2025-12-24T03:10:00Z,POR,ORL,True,,,18.03,0.4334,0.4533,0.4248,-0.0212,0.16,LOW,"{'home': 1.01, 'pace': 1.02}","home, fast pace",0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,120,,,,,,,
362deb2fd051446a:points:23.5:over,362deb2fd051446a,Paolo Banchero,points,over,23.5,e6de2100b01d094ccb20332bec9bd42a,POR,ORL,2025-12-24T03:10:00Z,ORL,POR,False,,,23.5,0.5379,0.5,0.5541,-0.0539,0.16,LOW,,,0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,-145,,,,,,,
362deb2fd051446a:points:23.5:under,362deb2fd051446a,Paolo Banchero,points,under,23.5,e6de2100b01d094ccb20332bec9bd42a,POR,ORL,2025-12-24T03:10:00Z,ORL,POR,False,,,23.5,0.4621,0.5,0.4459,-0.0141,0.16,LOW,,,0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,110,,,,,,,
d1fb36bbd833e915:pra:32.5:over,d1fb36bbd833e915,Shaedon Sharpe,pra,over,32.5,e6de2100b01d094ccb20332bec9bd42a,POR,ORL,2025-12-24T03:10:00Z,POR,ORL,True,,,33.48,0.4761,0.5467,0.4459,-0.0001,0.16,LOW,"{'home': 1.01, 'pace': 1.02}","home, fast pace",0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,110,,,,,,,
d1fb36bbd833e915:pra:32.5:under,d1fb36bbd833e915,Shaedon Sharpe,pra,under,32.5,e6de2100b01d094ccb20332bec9bd42a,POR,ORL,2025-12-24T03:10:00Z,POR,ORL,True,,,33.48,0.5239,0.4533,0.5541,-0.0679,0.16,LOW,"{'home': 1.01, 'pace': 1.02}","home, fast pace",0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,-145,,,,,,,
362deb2fd051446a:pra:37.5:over,362deb2fd051446a,Paolo Banchero,pra,over,37.5,e6de2100b01d094ccb20332bec9bd42a,POR,ORL,2025-12-24T03:10:00Z,ORL,POR,False,,,37.5,0.5526,0.5,0.5752,-0.0628,0.16,LOW,,,0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,-160,,,,,,,
362deb2fd051446a:pra:37.5:under,362deb2fd051446a,Paolo Banchero,pra,under,37.5,e6de2100b01d094ccb20332bec9bd42a,POR,ORL,2025-12-24T03:10:00Z,ORL,POR,False,,,37.5,0.4474,0.5,0.4248,-0.0072,0.16,LOW,,,0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,120,,,,,,,
8e899df2ab8672fc:pra:38.5:over,8e899df2ab8672fc,Deni Avdija,pra,over,38.5,e6de2100b01d094ccb20332bec9bd42a,POR,ORL,2025-12-24T03:10:00Z,POR,ORL,True,,,39.66,0.5724,0.5467,0.5835,-0.0502,0.16,LOW,"{'home': 1.01, 'pace': 1.02}","home, fast pace",0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,-165,,,,,,,
8e899df2ab8672fc:pra:38.5:under,8e899df2ab8672fc,Deni Avdija,pra,under,38.5,e6de2100b01d094ccb20332bec9bd42a,POR,ORL,2025-12-24T03:10:00Z,POR,ORL,True,,,39.66,0.4276,0.4533,0.4165,-0.0169,0.16,LOW,"{'home': 1.01, 'pace': 1.02}","home, fast pace",0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,125,,,,,,,
d1fb36bbd833e915:pra:29.5:over,d1fb36bbd833e915,Shaedon Sharpe,pra,over,29.5,e6de2100b01d094ccb20332bec9bd42a,POR,ORL,2025-12-24T03:10:00Z,POR,ORL,True,,,30.39,0.5666,0.5467,0.5752,-0.0488,0.16,LOW,"{'home': 1.01, 'pace': 1.02}","home, fast pace",0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,-160,,,,,,,
d1fb36bbd833e915:pra:29.5:under,d1fb36bbd833e915,Shaedon Sharpe,pra,under,29.5,e6de2100b01d094ccb20332bec9bd42a,POR,ORL,2025-12-24T03:10:00Z,POR,ORL,True,,,30.39,0.4334,0.4533,0.4248,-0.0212,0.16,LOW,"{'home': 1.01, 'pace': 1.02}","home, fast pace",0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,120,,,,,,,
362deb2fd051446a:pra:40.5:over,362deb2fd051446a,Paolo Banchero,pra,over,40.5,e6de2100b01d094ccb20332bec9bd42a,POR,ORL,2025-12-24T03:10:00Z,ORL,POR,False,,,40.5,0.4786,0.5,0.4694,-0.0214,0.16,LOW,,,0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,100,,,,,,,
362deb2fd051446a:pra:40.5:under,362deb2fd051446a,Paolo Banchero,pra,under,40.5,e6de2100b01d094ccb20332bec9bd42a,POR,ORL,2025-12-24T03:10:00Z,ORL,POR,False,,,40.5,0.5214,0.5,0.5306,-0.0438,0.16,LOW,,,0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,-130,,,,,,,
8e899df2ab8672fc:pra:41.5:over,8e899df2ab8672fc,Deni Avdija,pra,over,41.5,e6de2100b01d094ccb20332bec9bd42a,POR,ORL,2025-12-24T03:10:00Z,POR,ORL,True,,,42.75,0.4998,0.5467,0.4797,-0.0124,0.16,LOW,"{'home': 1.01, 'pace': 1.02}","home, fast pace",0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,-105,,,,,,,
8e899df2ab8672fc:pra:41.5:under,8e899df2ab8672fc,Deni Avdija,pra,under,41.5,e6de2100b01d094ccb20332bec9bd42a,POR,ORL,2025-12-24T03:10:00Z,POR,ORL,True,,,42.75,0.5002,0.4533,0.5203,-0.0553,0.16,LOW,"{'home': 1.01, 'pace': 1.02}","home, fast pace",0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,-125,,,,,,,
362deb2fd051446a:pra:38.5:over,362deb2fd051446a,Paolo Banchero,pra,over,38.5,e6de2100b01d094ccb20332bec9bd42a,POR,ORL,2025-12-24T03:10:00Z,ORL,POR,False,,,38.5,0.5286,0.5,0.5408,-0.0459,0.16,LOW,,,0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,-135,,,,,,,
362deb2fd051446a:pra:38.5:under,362deb2fd051446a,Paolo Banchero,pra,under,38.5,e6de2100b01d094ccb20332bec9bd42a,POR,ORL,2025-12-24T03:10:00Z,ORL,POR,False,,,38.5,0.4714,0.5,0.4592,-0.0164,0.16,LOW,,,0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,105,,,,,,,
d1fb36bbd833e915:pra:30.5:over,d1fb36bbd833e915,Shaedon Sharpe,pra,over,30.5,e6de2100b01d094ccb20332bec9bd42a,POR,ORL,2025-12-24T03:10:00Z,POR,ORL,True,,,31.42,0.5354,0.5467,0.5306,-0.0298,0.16,LOW,"{'home': 1.01, 'pace': 1.02}","home, fast pace",0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,-130,,,,,,,
d1fb36bbd833e915:pra:30.5:under,d1fb36bbd833e915,Shaedon Sharpe,pra,under,30.5,e6de2100b01d094ccb20332bec9bd42a,POR,ORL,2025-12-24T03:10:00Z,POR,ORL,True,,,31.42,0.4646,0.4533,0.4694,-0.0354,0.16,LOW,"{'home': 1.01, 'pace': 1.02}","home, fast pace",0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,100,,,,,,,
3b09314818626f62:pra:24.5:over,3b09314818626f62,Anthony Black,pra,over,24.5,e6de2100b01d094ccb20332bec9bd42a,POR,ORL,2025-12-24T03:10:00Z,,,,2,False,25.3,0.5583,0.568,0.5541,-0.0336,0.2,LOW,"{'minutes_trend': 1.1141, 'usage_trend': 0.9435}","minutes trend, usage trend",26.0,26.3,25.533333333333335,FLAT,0.6,0.5333333333333333,3,0,0,0,Usage down,PASS,-145,,,,,,,
3b09314818626f62:pra:24.5:under,3b09314818626f62,Anthony Black,pra,under,24.5,e6de2100b01d094ccb20332bec9bd42a,POR,ORL,2025-12-24T03:10:00Z,,,,2,False,25.3,0.4417,0.432,0.4459,-0.0345,0.2,LOW,"{'minutes_trend': 1.1141, 'usage_trend': 0.9435}","minutes trend, usage trend",26.0,26.3,25.533333333333335,FLAT,0.4,0.4666666666666667,-3,0,0,0,Usage down,PASS,110,,,,,,,
8e899df2ab8672fc:threes:1.5:over,8e899df2ab8672fc,Deni Avdija,threes,over,1.5,e6de2100b01d094ccb20332bec9bd42a,POR,ORL,2025-12-24T03:10:00Z,POR,ORL,True,,,1.55,0.6074,0.5181,0.6456,-0.0801,0.1718,LOW,"{'home': 1.01, 'pace': 1.02}","home, fast pace",0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,-220,,,,,,,
8e899df2ab8672fc:threes:1.5:under,8e899df2ab8672fc,Deni Avdija,threes,under,1.5,e6de2100b01d094ccb20332bec9bd42a,POR,ORL,2025-12-24T03:10:00Z,POR,ORL,True,,,1.55,0.3926,0.4819,0.3544,0.0153,0.1718,LOW,"{'home': 1.01, 'pace': 1.02}","home, fast pace",0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,165,,,,,,,
ceacadaa01950de0:threes:1.5:over,ceacadaa01950de0,Jerami Grant,threes,over,1.5,e6de2100b01d094ccb20332bec9bd42a,POR,ORL,2025-12-24T03:10:00Z,POR,ORL,True,,,1.55,0.6248,0.5181,0.6706,-0.0895,0.1997,LOW,"{'home': 1.01, 'pace': 1.02}","home, fast pace",0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,-250,,,,,,,
ceacadaa01950de0:threes:1.5:under,ceacadaa01950de0,Jerami Grant,threes,under,1.5,e6de2100b01d094ccb20332bec9bd42a,POR,ORL,2025-12-24T03:10:00Z,POR,ORL,True,,,1.55,0.3752,0.4819,0.3294,0.0243,0.1997,LOW,"{'home': 1.01, 'pace': 1.02}","home, fast pace",0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,185,,,,,,,
8e899df2ab8672fc:assists:6.5:over,8e899df2ab8672fc,Deni Avdija,assists,over,6.5,e6de2100b01d094ccb20332bec9bd42a,POR,ORL,2025-12-24T03:10:00Z,POR,ORL,True,,,6.7,0.5852,0.5467,0.6017,-0.0577,0.16,LOW,"{'home': 1.01, 'pace': 1.02}","home, fast pace",0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,-180,,,,,,,
8e899df2ab8672fc:assists:6.5:under,8e899df2ab8672fc,Deni Avdija,assists,under,6.5,e6de2100b01d094ccb20332bec9bd42a,POR,ORL,2025-12-24T03:10:00Z,POR,ORL,True,,,6.7,0.4148,0.4533,0.3983,-0.0107,0.16,LOW,"{'home': 1.01, 'pace': 1.02}","home, fast pace",0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,135,,,,,,,
8e899df2ab8672fc:assists:8.5:over,8e899df2ab8672fc,Deni Avdija,assists,over,8.5,e6de2100b01d094ccb20332bec9bd42a,POR,ORL,2025-12-24T03:10:00Z,POR,ORL,True,,,8.76,0.4069,0.5467,0.347,0.0365,0.16,LOW,"{'home': 1.01, 'pace': 1.02}","home, fast pace",0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,170,,,,,,,
8e899df2ab8672fc:assists:8.5:under,8e899df2ab8672fc,Deni Avdija,assists,under,8.5,e6de2100b01d094ccb20332bec9bd42a,POR,ORL,2025-12-24T03:10:00Z,POR,ORL,True,,,8.76,0.5931,0.4533,0.653,-0.1039,0.16,LOW,"{'home': 1.01, 'pace': 1.02}","home, fast pace",0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,-230,,,,,,,
362deb2fd051446a:assists:4.5:over,362deb2fd051446a,Paolo Banchero,assists,over,4.5,e6de2100b01d094ccb20332bec9bd42a,POR,ORL,2025-12-24T03:10:00Z,ORL,POR,False,,,4.5,0.5977,0.5,0.6396,-0.0848,0.16,LOW,,,0.0,0.0,0.0,FLAT,,,,0,0,0,,PASS,-215,,,,,,,
