prop_id,player_id,player_name,prop_type,side,line,event_id,home_team,away_team,game_time,player_team,opponent_team,is_home,rest_days,b2b,projection,probability,raw_model_probability,model_probability,market_probability,edge,confidence,confidence_tier,adjustments,adjustment_notes,avg_5,avg_10,avg_15,trend,recent_std,recent_hit_rate_10,recent_hit_rate_15,recent_streak,team_out_count,team_questionable_count,team_probable_count,team_out_detail,team_questionable_detail,team_probable_detail,usage_expectation,expected_usage_factor,expected_usage_notes,pick,odds,market_vig,edge_threshold,confidence_threshold,risk_factor,volatility_factor,volatility_ratio,odds_min,odds_max,odds_confidence_min,odds_confidence_max,confidence_cap_outside_band,reason,calibration_source,calibration_slope,calibration_intercept,injury_status,injury_source,injury_detail,odds_fetched_at,odds_source,market_over_odds,market_prob,market_under_odds
f0f6cdc30bf237c9:assists:3.5:under,f0f6cdc30bf237c9,Santi Aldama,assists,under,3.5,5b9deb3a7a25c3efea6e5baf9123366f,MEM,MIL,2025-12-27T01:10:00Z,MEM,MIL,True,4,False,3.84,0.5167,0.4291,0.4287,0.5544,-0.0701,0.17,LOW,"{'minutes_trend': 1.0984, 'usage_trend': 1.0921, 'expected_usage': 0.9316, 'team_usage': 1.08, 'rest': 1.02, 'home': 1.01, 'opp_def': 1.03}","minutes trend, usage trend, usage shift (Ja Morant RETURN x0.93), usage boost (injuries), extra rest, home, soft defense, high variance",3.0,3.1,3.533333333333333,DOWN,1.9119507199599983,0.6,0.4666666666666667,-1,6,2,0,Vince Williams Jr. (Injury/Illness - Left Patellar; Tendinitis); Scotty Pippen Jr. (Injury/Illness - Left Great Toe; Surgery Recovery); John Konchar (Injury/Illness - Left Thumb; UCL Surgery Recovery); Ty Jerome (Injury/Illness - Right Calf; Strain); Zach Edey (Injury/Illness - Left Ankle; Stress Reaction); Brandon Clarke (Injury/Illness - Right Calf; Strain),Cedric Coward (Injury/Illness - Left Heel; Soreness); Ja Morant (Injury/Illness - Left Ankle; Sprain),,Usage up; Expected usage: Ja Morant RETURN x0.93; Teammates OUT: 6; Teammates Q: 2,0.9315722441874323,Ja Morant RETURN x0.93,PASS,-142,0.0585,0.0345,0.396,1.0,1.15,0.5463,-150,150,-120,120,0.65,,assists,0.3,0.3,,,,1766783875.174922,odds_api,,,
09d387f61f8ddf73:assists:4.5:over,09d387f61f8ddf73,Ryan Rollins,assists,over,4.5,5b9deb3a7a25c3efea6e5baf9123366f,MEM,MIL,2025-12-27T01:10:00Z,,,,4,False,4.68,0.4695,0.5526,0.4658,0.4711,-0.0305,0.2,LOW,"{'minutes_trend': 0.85, 'usage_trend': 0.9895, 'rest': 1.02}","minutes trend, usage trend, extra rest",5.2,5.6,6.333333333333333,DOWN,1.3498971154211057,0.8,0.8666666666666667,-1,0,0,0,,,,,1.0,,PASS,100,0.0614,0.03,0.36,1.0,1.0,0.3,-150,150,-120,120,0.65,,assists,0.3,0.3,,,,1766783875.174922,odds_api,,,
09d387f61f8ddf73:assists:4.5:under,09d387f61f8ddf73,Ryan Rollins,assists,under,4.5,5b9deb3a7a25c3efea6e5baf9123366f,MEM,MIL,2025-12-27T01:10:00Z,,,,4,False,4.68,0.5005,0.4474,0.4342,0.5289,-0.0609,0.2,LOW,"{'minutes_trend': 0.85, 'usage_trend': 0.9895, 'rest': 1.02}","minutes trend, usage trend, extra rest",5.2,5.6,6.333333333333333,DOWN,1.3498971154211057,0.2,0.13333333333333333,1,0,0,0,,,,,1.0,,PASS,-128,0.0614,0.03,0.36,1.0,1.0,0.3,-150,150,-120,120,0.65,,assists,0.3,0.3,,,,1766783875.174922,odds_api,,,
f0f6cdc30bf237c9:points:15.5:over,f0f6cdc30bf237c9,Santi Aldama,points,over,15.5,5b9deb3a7a25c3efea6e5baf9123366f,MEM,MIL,2025-12-27T01:10:00Z,MEM,MIL,True,4,False,21.8,0.5219,0.6851,0.5055,0.5289,-0.0395,0.17,LOW,"{'minutes_trend': 1.0984, 'usage_trend': 1.0921, 'expected_usage': 0.9316, 'team_usage': 1.08, 'rest': 1.02, 'home': 1.01, 'opp_def': 1.03}","minutes trend, usage trend, usage shift (Ja Morant RETURN x0.93), usage boost (injuries), extra rest, home, soft defense, high variance",18.8,15.6,16.266666666666666,UP,13.082643293904926,0.4,0.4,1,6,2,0,Vince Williams Jr. (Injury/Illness - Left Patellar; Tendinitis); Scotty Pippen Jr. (Injury/Illness - Left Great Toe; Surgery Recovery); John Konchar (Injury/Illness - Left Thumb; UCL Surgery Recovery); Ty Jerome (Injury/Illness - Right Calf; Strain); Zach Edey (Injury/Illness - Left Ankle; Stress Reaction); Brandon Clarke (Injury/Illness - Right Calf; Strain),Cedric Coward (Injury/Illness - Left Heel; Soreness); Ja Morant (Injury/Illness - Left Ankle; Sprain),,Usage up; Expected usage: Ja Morant RETURN x0.93; Teammates OUT: 6; Teammates Q: 2,0.9315722441874323,Ja Morant RETURN x0.93,PASS,-128,0.0614,0.0345,0.396,1.0,1.15,0.844,-150,150,-120,120,0.65,,points,0.3,0.3,,,,1766783875.174922,odds_api,,,
f0f6cdc30bf237c9:points:15.5:under,f0f6cdc30bf237c9,Santi Aldama,points,under,15.5,5b9deb3a7a25c3efea6e5baf9123366f,MEM,MIL,2025-12-27T01:10:00Z,MEM,MIL,True,4,False,21.8,0.4481,0.3149,0.3945,0.4711,-0.0519,0.1794,LOW,"{'minutes_trend': 1.0984, 'usage_trend': 1.0921, 'expected_usage': 0.9316, 'team_usage': 1.08, 'rest': 1.02, 'home': 1.01, 'opp_def': 1.03}","minutes trend, usage trend, usage shift (Ja Morant RETURN x0.93), usage boost (injuries), extra rest, home, soft defense, high variance",18.8,15.6,16.266666666666666,UP,13.082643293904926,0.6,0.6,-1,6,2,0,Vince Williams Jr. (Injury/Illness - Left Patellar; Tendinitis); Scotty Pippen Jr. (Injury/Illness - Left Great Toe; Surgery Recovery); John Konchar (Injury/Illness - Left Thumb; UCL Surgery Recovery); Ty Jerome (Injury/Illness - Right Calf; Strain); Zach Edey (Injury/Illness - Left Ankle; Stress Reaction); Brandon Clarke (Injury/Illness - Right Calf; Strain),Cedric Coward (Injury/Illness - Left Heel; Soreness); Ja Morant (Injury/Illness - Left Ankle; Sprain),,Usage up; Expected usage: Ja Morant RETURN x0.93; Teammates OUT: 6; Teammates Q: 2,0.9315722441874323,Ja Morant RETURN x0.93,PASS,100,0.0614,0.0345,0.396,1.0,1.15,0.844,-150,150,-120,120,0.65,,points,0.3,0.3,,,,1766783875.174922,odds_api,,,
00417796df3a3a94:points:12.5:over,00417796df3a3a94,Jaylen Wells,points,over,12.5,5b9deb3a7a25c3efea6e5baf9123366f,MEM,MIL,2025-12-27T01:10:00Z,MEM,MIL,True,4,False,16.32,0.5118,0.7975,0.5393,0.5,-0.0187,0.2,LOW,"{'minutes_trend': 1.0608, 'usage_trend': 1.0624, 'expected_usage': 1.0292, 'team_usage': 1.08, 'rest': 1.02, 'home': 1.01, 'opp_def': 1.03}","minutes trend, usage trend, usage shift (Ja Morant RETURN x1.03), usage boost (injuries), extra rest, home, soft defense",12.2,14.8,15.333333333333334,DOWN,4.589843860815601,0.7,0.7333333333333333,-3,6,2,0,Vince Williams Jr. (Injury/Illness - Left Patellar; Tendinitis); Scotty Pippen Jr. (Injury/Illness - Left Great Toe; Surgery Recovery); John Konchar (Injury/Illness - Left Thumb; UCL Surgery Recovery); Ty Jerome (Injury/Illness - Right Calf; Strain); Zach Edey (Injury/Illness - Left Ankle; Stress Reaction); Brandon Clarke (Injury/Illness - Right Calf; Strain),Cedric Coward (Injury/Illness - Left Heel; Soreness); Ja Morant (Injury/Illness - Left Ankle; Sprain),,Usage up; Expected usage: Ja Morant RETURN x1.03; Teammates OUT: 6; Teammates Q: 2,1.029171236107145,Ja Morant RETURN x1.03,PASS,-113,0.061,0.0324,0.3792,1.0,1.08,0.3672,-150,150,-120,120,0.65,,points,0.3,0.3,,,,1766783875.174922,odds_api,,,
00417796df3a3a94:points:12.5:under,00417796df3a3a94,Jaylen Wells,points,under,12.5,5b9deb3a7a25c3efea6e5baf9123366f,MEM,MIL,2025-12-27T01:10:00Z,MEM,MIL,True,4,False,16.32,0.4582,0.2025,0.3607,0.5,-0.0723,0.2785,LOW,"{'minutes_trend': 1.0608, 'usage_trend': 1.0624, 'expected_usage': 1.0292, 'team_usage': 1.08, 'rest': 1.02, 'home': 1.01, 'opp_def': 1.03}","minutes trend, usage trend, usage shift (Ja Morant RETURN x1.03), usage boost (injuries), extra rest, home, soft defense",12.2,14.8,15.333333333333334,DOWN,4.589843860815601,0.3,0.26666666666666666,3,6,2,0,Vince Williams Jr. (Injury/Illness - Left Patellar; Tendinitis); Scotty Pippen Jr. (Injury/Illness - Left Great Toe; Surgery Recovery); John Konchar (Injury/Illness - Left Thumb; UCL Surgery Recovery); Ty Jerome (Injury/Illness - Right Calf; Strain); Zach Edey (Injury/Illness - Left Ankle; Stress Reaction); Brandon Clarke (Injury/Illness - Right Calf; Strain),Cedric Coward (Injury/Illness - Left Heel; Soreness); Ja Morant (Injury/Illness - Left Ankle; Sprain),,Usage up; Expected usage: Ja Morant RETURN x1.03; Teammates OUT: 6; Teammates Q: 2,1.029171236107145,Ja Morant RETURN x1.03,PASS,-113,0.061,0.0324,0.3792,1.0,1.08,0.3672,-150,150,-120,120,0.65,,points,0.3,0.3,,,,1766783875.174922,odds_api,,,
4e45d282ab40fb92:points:15.5:over,4e45d282ab40fb92,Cam Spencer,points,over,15.5,5b9deb3a7a25c3efea6e5baf9123366f,MEM,MIL,2025-12-27T01:10:00Z,,,,4,False,16.9,0.5111,0.605,0.4815,0.5239,-0.0444,0.2,LOW,"{'minutes_trend': 1.15, 'usage_trend': 0.9092, 'rest': 1.02}","minutes trend, usage trend, extra rest",18.2,16.7,15.666666666666666,UP,5.250396810400779,0.6,0.5333333333333333,-2,0,0,0,,,,Usage down,1.0,,PASS,-125,0.0605,0.0324,0.3792,1.0,1.08,0.3387,-150,150,-120,120,0.65,,points,0.3,0.3,,,,1766783875.174922,odds_api,,,
4e45d282ab40fb92:points:15.5:under,4e45d282ab40fb92,Cam Spencer,points,under,15.5,5b9deb3a7a25c3efea6e5baf9123366f,MEM,MIL,2025-12-27T01:10:00Z,,,,4,False,16.9,0.4589,0.395,0.4185,0.4761,-0.0461,0.2,LOW,"{'minutes_trend': 1.15, 'usage_trend': 0.9092, 'rest': 1.02}","minutes trend, usage trend, extra rest",18.2,16.7,15.666666666666666,UP,5.250396810400779,0.4,0.4666666666666667,2,0,0,0,,,,Usage down,1.0,,PASS,-102,0.0605,0.0324,0.3792,1.0,1.08,0.3387,-150,150,-120,120,0.65,,points,0.3,0.3,,,,1766783875.174922,odds_api,,,
2432230f0cd45f90:points:21.5:over,2432230f0cd45f90,Kevin Porter Jr.,points,over,21.5,5b9deb3a7a25c3efea6e5baf9123366f,MEM,MIL,2025-12-27T01:10:00Z,,,,4,False,22.01,0.4946,0.5256,0.4577,0.5104,-0.0467,0.2,LOW,"{'minutes_trend': 1.1126, 'usage_trend': 1.0047, 'rest': 1.02}","minutes trend, usage trend, extra rest",18.6,21.4,20.363636363636363,DOWN,7.988881162104129,0.6,0.5454545454545454,3,0,0,0,,,,,1.0,,PASS,-118,0.0605,0.0324,0.3792,1.0,1.08,0.3716,-150,150,-120,120,0.65,,points,0.3,0.3,,,,1766783875.174922,odds_api,,,
2432230f0cd45f90:points:21.5:under,2432230f0cd45f90,Kevin Porter Jr.,points,under,21.5,5b9deb3a7a25c3efea6e5baf9123366f,MEM,MIL,2025-12-27T01:10:00Z,,,,4,False,22.01,0.4754,0.4744,0.4423,0.4896,-0.0438,0.2,LOW,"{'minutes_trend': 1.1126, 'usage_trend': 1.0047, 'rest': 1.02}","minutes trend, usage trend, extra rest",18.6,21.4,20.363636363636363,DOWN,7.988881162104129,0.4,0.45454545454545453,-3,0,0,0,,,,,1.0,,PASS,-108,0.0605,0.0324,0.3792,1.0,1.08,0.3716,-150,150,-120,120,0.65,,points,0.3,0.3,,,,1766783875.174922,odds_api,,,
5ceaf323f80fdcf9:points:16.5:over,5ceaf323f80fdcf9,Bobby Portis,points,over,16.5,5b9deb3a7a25c3efea6e5baf9123366f,MEM,MIL,2025-12-27T01:10:00Z,MIL,MEM,False,4,False,16.92,0.4902,0.5259,0.4578,0.5042,-0.0446,0.2,LOW,"{'minutes_trend': 1.15, 'usage_trend': 0.8548, 'team_usage': 1.06, 'rest': 1.02}","minutes trend, usage trend, usage boost (injuries), extra rest",18.2,15.8,15.266666666666667,UP,6.460134157533676,0.3,0.4,-2,4,0,0,Gary Trent Jr. (Injury/Illness - Left Calf; Contusion); Taurean Prince (Injury/Illness - Neck; Surgery); Giannis Antetokounmpo (Injury/Illness - Right Calf; Strain); Alex Antetokounmpo (G League - Two-Way),,,Usage down; Teammates OUT: 4,1.0,,PASS,-115,0.061,0.0324,0.3792,1.0,1.08,0.3915,-150,150,-120,120,0.65,,points,0.3,0.3,,,,1766783875.174922,odds_api,,,
5ceaf323f80fdcf9:points:16.5:under,5ceaf323f80fdcf9,Bobby Portis,points,under,16.5,5b9deb3a7a25c3efea6e5baf9123366f,MEM,MIL,2025-12-27T01:10:00Z,MIL,MEM,False,4,False,16.92,0.4798,0.4741,0.4422,0.4958,-0.0463,0.2,LOW,"{'minutes_trend': 1.15, 'usage_trend': 0.8548, 'team_usage': 1.06, 'rest': 1.02}","minutes trend, usage trend, usage boost (injuries), extra rest",18.2,15.8,15.266666666666667,UP,6.460134157533676,0.7,0.6,2,4,0,0,Gary Trent Jr. (Injury/Illness - Left Calf; Contusion); Taurean Prince (Injury/Illness - Neck; Surgery); Giannis Antetokounmpo (Injury/Illness - Right Calf; Strain); Alex Antetokounmpo (G League - Two-Way),,,Usage down; Teammates OUT: 4,1.0,,PASS,-111,0.061,0.0324,0.3792,1.0,1.08,0.3915,-150,150,-120,120,0.65,,points,0.3,0.3,,,,1766783875.174922,odds_api,,,
d63216a88b094398:points:12.5:over,d63216a88b094398,Cedric Coward,points,over,12.5,5b9deb3a7a25c3efea6e5baf9123366f,MEM,MIL,2025-12-27T01:10:00Z,,,,5,False,13.22,0.5007,0.5616,0.4685,0.5146,-0.038,0.085,LOW,"{'minutes_trend': 0.9783, 'usage_trend': 0.972, 'injury_risk': 0.97, 'rest': 1.02}","minutes trend, usage trend, injury risk, extra rest, injury risk penalty",14.4,13.2,13.066666666666666,UP,4.613988392799541,0.5,0.4666666666666667,3,0,0,0,,,,Player status: QUESTIONABLE,1.0,,PASS,-120,0.06,0.0324,0.3792,1.0,1.08,0.3691,-150,150,-120,120,0.65,,points,0.3,0.3,QUESTIONABLE,NBA Official Report,Injury/Illness - Left Heel; Soreness,1766783875.174922,odds_api,,,
d63216a88b094398:points:12.5:under,d63216a88b094398,Cedric Coward,points,under,12.5,5b9deb3a7a25c3efea6e5baf9123366f,MEM,MIL,2025-12-27T01:10:00Z,,,,5,False,13.22,0.4693,0.4384,0.4315,0.4854,-0.0385,0.085,LOW,"{'minutes_trend': 0.9783, 'usage_trend': 0.972, 'injury_risk': 0.97, 'rest': 1.02}","minutes trend, usage trend, injury risk, extra rest, injury risk penalty",14.4,13.2,13.066666666666666,UP,4.613988392799541,0.5,0.5333333333333333,-3,0,0,0,,,,Player status: QUESTIONABLE,1.0,,PASS,-106,0.06,0.0324,0.3792,1.0,1.08,0.3691,-150,150,-120,120,0.65,,points,0.3,0.3,QUESTIONABLE,NBA Official Report,Injury/Illness - Left Heel; Soreness,1766783875.174922,odds_api,,,
c819977fc7bfc3e9:points:9.5:over,c819977fc7bfc3e9,A.J. Green,points,over,9.5,5b9deb3a7a25c3efea6e5baf9123366f,MEM,MIL,2025-12-27T01:10:00Z,,,,4,False,7.69,0.4586,0.3922,0.4177,0.4761,-0.0464,0.17,LOW,"{'minutes_trend': 0.8787, 'usage_trend': 1.068, 'rest': 1.02}","minutes trend, usage trend, extra rest, high variance",6.4,9.6,10.666666666666666,DOWN,6.619835513230085,0.5,0.6,-4,0,0,0,,,,Usage up,1.0,,PASS,-102,0.0605,0.0345,0.396,1.0,1.15,0.6968,-150,150,-120,120,0.65,,points,0.3,0.3,,,,1766783875.174922,odds_api,,,
c819977fc7bfc3e9:points:9.5:under,c819977fc7bfc3e9,A.J. Green,points,under,9.5,5b9deb3a7a25c3efea6e5baf9123366f,MEM,MIL,2025-12-27T01:10:00Z,,,,4,False,7.69,0.5114,0.6078,0.4823,0.5239,-0.0442,0.17,LOW,"{'minutes_trend': 0.8787, 'usage_trend': 1.068, 'rest': 1.02}","minutes trend, usage trend, extra rest, high variance",6.4,9.6,10.666666666666666,DOWN,6.619835513230085,0.5,0.4,4,0,0,0,,,,Usage up,1.0,,PASS,-125,0.0605,0.0345,0.396,1.0,1.15,0.6968,-150,150,-120,120,0.65,,points,0.3,0.3,,,,1766783875.174922,odds_api,,,
cf5ff662fff85eb6:points:17.5:over,cf5ff662fff85eb6,Ja Morant,points,over,17.5,5b9deb3a7a25c3efea6e5baf9123366f,MEM,MIL,2025-12-27T01:10:00Z,MEM,MIL,True,12,False,14.23,0.4576,0.3084,0.3925,0.4854,-0.0485,0.0977,LOW,"{'minutes_trend': 0.855, 'usage_trend': 0.9897, 'team_usage': 1.08, 'injury_risk': 0.97, 'rest': 1.02, 'home': 1.01, 'opp_def': 1.03}","minutes trend, usage trend, usage boost (injuries), injury risk, extra rest, home, soft defense, injury risk penalty",13.4,15.9,17.714285714285715,DOWN,6.539622822966678,0.4,0.5,-1,6,2,0,Vince Williams Jr. (Injury/Illness - Left Patellar; Tendinitis); Scotty Pippen Jr. (Injury/Illness - Left Great Toe; Surgery Recovery); John Konchar (Injury/Illness - Left Thumb; UCL Surgery Recovery); Ty Jerome (Injury/Illness - Right Calf; Strain); Zach Edey (Injury/Illness - Left Ankle; Stress Reaction); Brandon Clarke (Injury/Illness - Right Calf; Strain),Cedric Coward (Injury/Illness - Left Heel; Soreness); Ja Morant (Injury/Illness - Left Ankle; Sprain),,Teammates OUT: 6; Teammates Q: 2; Player status: QUESTIONABLE,1.0,,PASS,-106,0.06,0.0324,0.3792,1.0,1.08,0.3737,-150,150,-120,120,0.65,,points,0.3,0.3,QUESTIONABLE,NBA Official Report,Injury/Illness - Left Ankle; Sprain,1766783875.174922,odds_api,,,
cf5ff662fff85eb6:points:17.5:under,cf5ff662fff85eb6,Ja Morant,points,under,17.5,5b9deb3a7a25c3efea6e5baf9123366f,MEM,MIL,2025-12-27T01:10:00Z,MEM,MIL,True,12,False,14.23,0.5124,0.6916,0.5075,0.5146,-0.0281,0.085,LOW,"{'minutes_trend': 0.855, 'usage_trend': 0.9897, 'team_usage': 1.08, 'injury_risk': 0.97, 'rest': 1.02, 'home': 1.01, 'opp_def': 1.03}","minutes trend, usage trend, usage boost (injuries), injury risk, extra rest, home, soft defense, injury risk penalty",13.4,15.9,17.714285714285715,DOWN,6.539622822966678,0.6,0.5,1,6,2,0,Vince Williams Jr. (Injury/Illness - Left Patellar; Tendinitis); Scotty Pippen Jr. (Injury/Illness - Left Great Toe; Surgery Recovery); John Konchar (Injury/Illness - Left Thumb; UCL Surgery Recovery); Ty Jerome (Injury/Illness - Right Calf; Strain); Zach Edey (Injury/Illness - Left Ankle; Stress Reaction); Brandon Clarke (Injury/Illness - Right Calf; Strain),Cedric Coward (Injury/Illness - Left Heel; Soreness); Ja Morant (Injury/Illness - Left Ankle; Sprain),,Teammates OUT: 6; Teammates Q: 2; Player status: QUESTIONABLE,1.0,,PASS,-120,0.06,0.0324,0.3792,1.0,1.08,0.3737,-150,150,-120,120,0.65,,points,0.3,0.3,QUESTIONABLE,NBA Official Report,Injury/Illness - Left Ankle; Sprain,1766783875.174922,odds_api,,,
29e79437a2214ca3:points:17.5:over,29e79437a2214ca3,Jaren Jackson Jr,points,over,17.5,5b9deb3a7a25c3efea6e5baf9123366f,MEM,MIL,2025-12-27T01:10:00Z,MEM,MIL,True,4,False,24.92,0.5256,0.8053,0.5416,0.5188,-0.0239,0.184,LOW,"{'minutes_trend': 1.0323, 'usage_trend': 1.0487, 'expected_usage': 0.9708, 'team_usage': 1.08, 'rest': 1.02, 'home': 1.01, 'opp_def': 1.03}","minutes trend, usage trend, usage shift (Ja Morant RETURN x0.97), usage boost (injuries), extra rest, home, soft defense, high variance",22.6,16.4,18.333333333333332,UP,8.6178110136314,0.4,0.5333333333333333,1,6,2,0,Vince Williams Jr. (Injury/Illness - Left Patellar; Tendinitis); Scotty Pippen Jr. (Injury/Illness - Left Great Toe; Surgery Recovery); John Konchar (Injury/Illness - Left Thumb; UCL Surgery Recovery); Ty Jerome (Injury/Illness - Right Calf; Strain); Zach Edey (Injury/Illness - Left Ankle; Stress Reaction); Brandon Clarke (Injury/Illness - Right Calf; Strain),Cedric Coward (Injury/Illness - Left Heel; Soreness); Ja Morant (Injury/Illness - Left Ankle; Sprain),,Expected usage: Ja Morant RETURN x0.97; Teammates OUT: 6; Teammates Q: 2,0.9708306781492344,Ja Morant RETURN x0.97,PASS,-122,0.0594,0.0345,0.396,1.0,1.15,0.4924,-150,150,-120,120,0.65,,points,0.3,0.3,,,,1766783875.174922,odds_api,,,
29e79437a2214ca3:points:17.5:under,29e79437a2214ca3,Jaren Jackson Jr,points,under,17.5,5b9deb3a7a25c3efea6e5baf9123366f,MEM,MIL,2025-12-27T01:10:00Z,MEM,MIL,True,4,False,24.92,0.4444,0.1947,0.3584,0.4812,-0.0654,0.2605,LOW,"{'minutes_trend': 1.0323, 'usage_trend': 1.0487, 'expected_usage': 0.9708, 'team_usage': 1.08, 'rest': 1.02, 'home': 1.01, 'opp_def': 1.03}","minutes trend, usage trend, usage shift (Ja Morant RETURN x0.97), usage boost (injuries), extra rest, home, soft defense, high variance",22.6,16.4,18.333333333333332,UP,8.6178110136314,0.6,0.4666666666666667,-1,6,2,0,Vince Williams Jr. (Injury/Illness - Left Patellar; Tendinitis); Scotty Pippen Jr. (Injury/Illness - Left Great Toe; Surgery Recovery); John Konchar (Injury/Illness - Left Thumb; UCL Surgery Recovery); Ty Jerome (Injury/Illness - Right Calf; Strain); Zach Edey (Injury/Illness - Left Ankle; Stress Reaction); Brandon Clarke (Injury/Illness - Right Calf; Strain),Cedric Coward (Injury/Illness - Left Heel; Soreness); Ja Morant (Injury/Illness - Left Ankle; Sprain),,Expected usage: Ja Morant RETURN x0.97; Teammates OUT: 6; Teammates Q: 2,0.9708306781492344,Ja Morant RETURN x0.97,PASS,-104,0.0594,0.0345,0.396,1.0,1.15,0.4924,-150,150,-120,120,0.65,,points,0.3,0.3,,,,1766783875.174922,odds_api,,,
f90abdac8476856e:points:10.5:over,f90abdac8476856e,Jock Landale,points,over,10.5,5b9deb3a7a25c3efea6e5baf9123366f,MEM,MIL,2025-12-27T01:10:00Z,,,,4,False,11.7,0.5135,0.5921,0.4776,0.5289,-0.0479,0.184,LOW,"{'minutes_trend': 1.15, 'usage_trend': 0.85, 'rest': 1.02}","minutes trend, usage trend, extra rest, high variance",12.2,10.6,12.2,FLAT,5.146735750831676,0.4,0.5333333333333333,2,0,0,0,,,,Usage down,1.0,,PASS,-128,0.0614,0.0345,0.396,1.0,1.15,0.4902,-150,150,-120,120,0.65,,points,0.3,0.3,,,,1766783875.174922,odds_api,,,
f90abdac8476856e:points:10.5:under,f90abdac8476856e,Jock Landale,points,under,10.5,5b9deb3a7a25c3efea6e5baf9123366f,MEM,MIL,2025-12-27T01:10:00Z,,,,4,False,11.7,0.4565,0.4079,0.4224,0.4711,-0.0435,0.184,LOW,"{'minutes_trend': 1.15, 'usage_trend': 0.85, 'rest': 1.02}","minutes trend, usage trend, extra rest, high variance",12.2,10.6,12.2,FLAT,5.146735750831676,0.6,0.4666666666666667,-2,0,0,0,,,,Usage down,1.0,,PASS,100,0.0614,0.0345,0.396,1.0,1.15,0.4902,-150,150,-120,120,0.65,,points,0.3,0.3,,,,1766783875.174922,odds_api,,,
09d387f61f8ddf73:points:15.5:over,09d387f61f8ddf73,Ryan Rollins,points,over,15.5,5b9deb3a7a25c3efea6e5baf9123366f,MEM,MIL,2025-12-27T01:10:00Z,,,,4,False,13.82,0.4895,0.3642,0.4092,0.5239,-0.0661,0.2,LOW,"{'minutes_trend': 0.85, 'usage_trend': 0.9895, 'rest': 1.02}","minutes trend, usage trend, extra rest",15.4,14.9,16.933333333333334,DOWN,4.840798832148816,0.5,0.5333333333333333,3,0,0,0,,,,,1.0,,PASS,-125,0.0605,0.0324,0.3792,1.0,1.08,0.3123,-150,150,-120,120,0.65,,points,0.3,0.3,,,,1766783875.174922,odds_api,,,
09d387f61f8ddf73:points:15.5:under,09d387f61f8ddf73,Ryan Rollins,points,under,15.5,5b9deb3a7a25c3efea6e5baf9123366f,MEM,MIL,2025-12-27T01:10:00Z,,,,4,False,13.82,0.4805,0.6358,0.4908,0.4761,-0.0244,0.2,LOW,"{'minutes_trend': 0.85, 'usage_trend': 0.9895, 'rest': 1.02}","minutes trend, usage trend, extra rest",15.4,14.9,16.933333333333334,DOWN,4.840798832148816,0.5,0.4666666666666667,-3,0,0,0,,,,,1.0,,PASS,-102,0.0605,0.0324,0.3792,1.0,1.08,0.3123,-150,150,-120,120,0.65,,points,0.3,0.3,,,,1766783875.174922,odds_api,,,
c819977fc7bfc3e9:pra:14.5:over,c819977fc7bfc3e9,A.J. Green,pra,over,14.5,5b9deb3a7a25c3efea6e5baf9123366f,MEM,MIL,2025-12-27T01:10:00Z,,,,4,False,11.5,0.478,0.3653,0.4267,0.5,-0.0525,0.17,LOW,"{'minutes_trend': 0.8787, 'usage_trend': 1.068, 'rest': 1.02}","minutes trend, usage trend, extra rest, high variance",9.8,15.2,15.866666666666667,DOWN,8.715248450592535,0.5,0.6666666666666666,-4,0,0,0,,,,Usage up,1.0,,PASS,-113,0.061,0.0362,0.408,1.05,1.15,0.6011,-150,150,-120,120,0.65,,pra,0.507397,0.241351,,,,1766783875.174922,odds_api,,,
c819977fc7bfc3e9:pra:14.5:under,c819977fc7bfc3e9,A.J. Green,pra,under,14.5,5b9deb3a7a25c3efea6e5baf9123366f,MEM,MIL,2025-12-27T01:10:00Z,,,,4,False,11.5,0.519,0.6347,0.5634,0.5,-0.0115,0.17,LOW,"{'minutes_trend': 0.8787, 'usage_trend': 1.068, 'rest': 1.02}","minutes trend, usage trend, extra rest, high variance",9.8,15.2,15.866666666666667,DOWN,8.715248450592535,0.5,0.3333333333333333,4,0,0,0,,,,Usage up,1.0,,PASS,-113,0.061,0.0362,0.408,1.05,1.15,0.6011,-150,150,-120,120,0.65,,pra,0.507397,0.241351,,,,1766783875.174922,odds_api,,,
d63216a88b094398:pra:22.5:over,d63216a88b094398,Cedric Coward,pra,over,22.5,5b9deb3a7a25c3efea6e5baf9123366f,MEM,MIL,2025-12-27T01:10:00Z,,,,5,False,22.65,0.5067,0.5061,0.4981,0.5104,-0.0294,0.0714,LOW,"{'minutes_trend': 0.9783, 'usage_trend': 0.972, 'injury_risk': 0.97, 'rest': 1.02}","minutes trend, usage trend, injury risk, extra rest, high variance, injury risk penalty",25.0,23.0,22.333333333333332,UP,9.854496999396321,0.4,0.4666666666666667,2,0,0,0,,,,Player status: QUESTIONABLE,1.0,,PASS,-118,0.0605,0.0362,0.408,1.05,1.15,0.438,-150,150,-120,120,0.65,,pra,0.507397,0.241351,QUESTIONABLE,NBA Official Report,Injury/Illness - Left Heel; Soreness,1766783875.174922,odds_api,,,
