prop_id,player_id,player_name,prop_type,side,line,event_id,home_team,away_team,game_time,player_team,opponent_team,is_home,rest_days,b2b,projection,probability,model_probability,market_probability,edge,confidence,confidence_tier,adjustments,adjustment_notes,pick,odds,injury_status,injury_source,injury_detail
b0cd7d8d9d34eeb6:pra:23.5:under,b0cd7d8d9d34eeb6,Jusuf Nurkic,pra,under,23.5,2d23d2b9708959b7c5860abd491ebf81,DEN,UTA,2025-12-23 02:10:00+00:00,PHX,,,,,23.5,0.5131,0.5,0.5435,-0.065,0.16,LOW,,,PASS,-137,,,
230a681311fee4a4:rebounds:2.5:over,230a681311fee4a4,Isaiah Collier,rebounds,over,2.5,2d23d2b9708959b7c5860abd491ebf81,DEN,UTA,2025-12-23 02:10:00+00:00,,,,3,False,2.36,0.4626,0.4653,0.4565,-0.0228,0.2,LOW,"{'minutes_trend': 1.08, 'usage_trend': 1.0585, 'rest': 1.02}","minutes trend, usage trend, extra rest",PASS,106,,,
230a681311fee4a4:rebounds:2.5:under,230a681311fee4a4,Isaiah Collier,rebounds,under,2.5,2d23d2b9708959b7c5860abd491ebf81,DEN,UTA,2025-12-23 02:10:00+00:00,,,,3,False,2.36,0.5374,0.5347,0.5435,-0.0407,0.2,LOW,"{'minutes_trend': 1.08, 'usage_trend': 1.0585, 'rest': 1.02}","minutes trend, usage trend, extra rest",PASS,-137,,,
83eecd7c0f1f6407:rebounds:2.5:over,83eecd7c0f1f6407,Tim Hardaway Jr,rebounds,over,2.5,2d23d2b9708959b7c5860abd491ebf81,DEN,UTA,2025-12-23 02:10:00+00:00,DET,,,,,2.5,0.4782,0.5,0.4272,0.0236,0.16,LOW,,,PASS,120,,,
83eecd7c0f1f6407:rebounds:2.5:under,83eecd7c0f1f6407,Tim Hardaway Jr,rebounds,under,2.5,2d23d2b9708959b7c5860abd491ebf81,DEN,UTA,2025-12-23 02:10:00+00:00,DET,,,,,2.5,0.5218,0.5,0.5728,-0.0875,0.16,LOW,,,PASS,-156,,,
75f316b5b6d83f3f:threes:0.5:over,75f316b5b6d83f3f,Bruce Brown,threes,over,0.5,2d23d2b9708959b7c5860abd491ebf81,DEN,UTA,2025-12-23 02:10:00+00:00,,,,3,False,0.3,0.4534,0.4216,0.5277,-0.108,0.2,LOW,"{'minutes_trend': 1.0519, 'usage_trend': 0.8604, 'rest': 1.02}","minutes trend, usage trend, extra rest",PASS,-128,,,
75f316b5b6d83f3f:threes:0.5:under,75f316b5b6d83f3f,Bruce Brown,threes,under,0.5,2d23d2b9708959b7c5860abd491ebf81,DEN,UTA,2025-12-23 02:10:00+00:00,,,,3,False,0.3,0.5466,0.5784,0.4723,0.0441,0.2,LOW,"{'minutes_trend': 1.0519, 'usage_trend': 0.8604, 'rest': 1.02}","minutes trend, usage trend, extra rest",PASS,-101,,,
1245618580f0afa4:threes:1.5:over,1245618580f0afa4,Kyle Filipowski,threes,over,1.5,2d23d2b9708959b7c5860abd491ebf81,DEN,UTA,2025-12-23 02:10:00+00:00,,,,,,1.5,0.4581,0.5,0.3602,0.0749,0.16,LOW,,,PASS,161,,,
1245618580f0afa4:threes:1.5:under,1245618580f0afa4,Kyle Filipowski,threes,under,1.5,2d23d2b9708959b7c5860abd491ebf81,DEN,UTA,2025-12-23 02:10:00+00:00,,,,,,1.5,0.5419,0.5,0.6398,-0.1386,0.16,LOW,,,PASS,-213,,,
230a681311fee4a4:threes:0.5:over,230a681311fee4a4,Isaiah Collier,threes,over,0.5,2d23d2b9708959b7c5860abd491ebf81,DEN,UTA,2025-12-23 02:10:00+00:00,,,,3,False,0.45,0.4715,0.4807,0.4499,-0.007,0.2,LOW,"{'minutes_trend': 1.08, 'usage_trend': 1.0585, 'rest': 1.02}","minutes trend, usage trend, extra rest",PASS,109,,,
230a681311fee4a4:threes:0.5:under,230a681311fee4a4,Isaiah Collier,threes,under,0.5,2d23d2b9708959b7c5860abd491ebf81,DEN,UTA,2025-12-23 02:10:00+00:00,,,,3,False,0.45,0.5285,0.5193,0.5501,-0.0565,0.2,LOW,"{'minutes_trend': 1.08, 'usage_trend': 1.0585, 'rest': 1.02}","minutes trend, usage trend, extra rest",PASS,-141,,,
b0cd7d8d9d34eeb6:threes:0.5:over,b0cd7d8d9d34eeb6,Jusuf Nurkic,threes,over,0.5,2d23d2b9708959b7c5860abd491ebf81,DEN,UTA,2025-12-23 02:10:00+00:00,PHX,,,,,0.5,0.4633,0.5,0.3775,0.0617,0.16,LOW,,,PASS,149,,,
b0cd7d8d9d34eeb6:threes:0.5:under,b0cd7d8d9d34eeb6,Jusuf Nurkic,threes,under,0.5,2d23d2b9708959b7c5860abd491ebf81,DEN,UTA,2025-12-23 02:10:00+00:00,PHX,,,,,0.5,0.5367,0.5,0.6225,-0.1254,0.16,LOW,,,PASS,-196,,,
6a94a28b80e340be:threes:2.5:over,6a94a28b80e340be,Nikola Jokic,threes,over,2.5,2d23d2b9708959b7c5860abd491ebf81,DEN,UTA,2025-12-23 02:10:00+00:00,DEN,UTA,True,,,2.6,0.4875,0.5401,0.3647,0.0999,0.16,LOW,"{'home': 1.01, 'opp_def': 1.03}","home, soft defense",PASS,158,,,
6a94a28b80e340be:threes:2.5:under,6a94a28b80e340be,Nikola Jokic,threes,under,2.5,2d23d2b9708959b7c5860abd491ebf81,DEN,UTA,2025-12-23 02:10:00+00:00,DEN,UTA,True,,,2.6,0.5125,0.4599,0.6353,-0.1628,0.16,LOW,"{'home': 1.01, 'opp_def': 1.03}","home, soft defense",PASS,-208,,,
d63216a88b094398:assists:2.5:over,d63216a88b094398,Cedric Coward,assists,over,2.5,0b90d514df504b11dc74b7e961b9e277,OKC,MEM,2025-12-23 02:40:00+00:00,,,,3,False,3.28,0.6467,0.6686,0.5956,0.009,0.2934,LOW,"{'minutes_trend': 0.9783, 'usage_trend': 1.0378, 'rest': 1.02}","minutes trend, usage trend, extra rest",PASS,-176,,,
d63216a88b094398:assists:2.5:under,d63216a88b094398,Cedric Coward,assists,under,2.5,0b90d514df504b11dc74b7e961b9e277,OKC,MEM,2025-12-23 02:40:00+00:00,,,,3,False,3.28,0.3533,0.3314,0.4044,-0.0796,0.2934,LOW,"{'minutes_trend': 0.9783, 'usage_trend': 1.0378, 'rest': 1.02}","minutes trend, usage trend, extra rest",PASS,131,,,
72618e8212979bf6:assists:2.5:over,72618e8212979bf6,Ajay Mitchell,assists,over,2.5,0b90d514df504b11dc74b7e961b9e277,OKC,MEM,2025-12-23 02:40:00+00:00,OKC,MEM,True,4,False,3.27,0.6839,0.7182,0.6037,0.0385,0.3677,LOW,"{'minutes_trend': 1.0, 'usage_trend': 0.85, 'rest': 1.02, 'home': 1.01}","minutes trend, usage trend, extra rest, home",PASS,-182,,,
72618e8212979bf6:assists:2.5:under,72618e8212979bf6,Ajay Mitchell,assists,under,2.5,0b90d514df504b11dc74b7e961b9e277,OKC,MEM,2025-12-23 02:40:00+00:00,OKC,MEM,True,4,False,3.27,0.3161,0.2818,0.3963,-0.1076,0.3677,LOW,"{'minutes_trend': 1.0, 'usage_trend': 0.85, 'rest': 1.02, 'home': 1.01}","minutes trend, usage trend, extra rest, home",PASS,136,,,
b8557de9d9477231:assists:5.5:over,b8557de9d9477231,Jalen Williams,assists,over,5.5,0b90d514df504b11dc74b7e961b9e277,OKC,MEM,2025-12-23 02:40:00+00:00,OKC,MEM,True,4,False,5.28,0.4709,0.4537,0.5111,-0.0766,0.2,LOW,"{'minutes_trend': 0.9756, 'usage_trend': 1.0484, 'rest': 1.02, 'home': 1.01}","minutes trend, usage trend, extra rest, home",PASS,-121,,,
b8557de9d9477231:assists:5.5:under,b8557de9d9477231,Jalen Williams,assists,under,5.5,0b90d514df504b11dc74b7e961b9e277,OKC,MEM,2025-12-23 02:40:00+00:00,OKC,MEM,True,4,False,5.28,0.5291,0.5463,0.4889,0.0053,0.2,LOW,"{'minutes_trend': 0.9756, 'usage_trend': 1.0484, 'rest': 1.02, 'home': 1.01}","minutes trend, usage trend, extra rest, home",PASS,-110,,,
f0f6cdc30bf237c9:assists:3.5:over,f0f6cdc30bf237c9,Santi Aldama,assists,over,3.5,0b90d514df504b11dc74b7e961b9e277,OKC,MEM,2025-12-23 02:40:00+00:00,MEM,OKC,False,,,3.4,0.4465,0.4582,0.4192,-0.0019,0.16,LOW,{'opp_def': 0.97},tough defense,PASS,123,,,
f0f6cdc30bf237c9:assists:3.5:under,f0f6cdc30bf237c9,Santi Aldama,assists,under,3.5,0b90d514df504b11dc74b7e961b9e277,OKC,MEM,2025-12-23 02:40:00+00:00,MEM,OKC,False,,,3.4,0.5535,0.5418,0.5808,-0.0677,0.16,LOW,{'opp_def': 0.97},tough defense,PASS,-164,,,
4e45d282ab40fb92:assists:6.5:over,4e45d282ab40fb92,Cam Spencer,assists,over,6.5,0b90d514df504b11dc74b7e961b9e277,OKC,MEM,2025-12-23 02:40:00+00:00,,,,3,False,6.83,0.519,0.5571,0.43,0.0581,0.2,LOW,"{'minutes_trend': 1.15, 'usage_trend': 1.0094, 'rest': 1.02}","minutes trend, usage trend, extra rest",PASS,117,,,
4e45d282ab40fb92:assists:6.5:under,4e45d282ab40fb92,Cam Spencer,assists,under,6.5,0b90d514df504b11dc74b7e961b9e277,OKC,MEM,2025-12-23 02:40:00+00:00,,,,3,False,6.83,0.481,0.4429,0.57,-0.1299,0.2,LOW,"{'minutes_trend': 1.15, 'usage_trend': 1.0094, 'rest': 1.02}","minutes trend, usage trend, extra rest",PASS,-157,,,
29e79437a2214ca3:assists:2.5:over,29e79437a2214ca3,Jaren Jackson Jr,assists,over,2.5,0b90d514df504b11dc74b7e961b9e277,OKC,MEM,2025-12-23 02:40:00+00:00,MEM,OKC,False,,,2.42,0.4797,0.4701,0.502,-0.0595,0.16,LOW,{'opp_def': 0.97},tough defense,PASS,-117,,,
29e79437a2214ca3:assists:2.5:under,29e79437a2214ca3,Jaren Jackson Jr,assists,under,2.5,0b90d514df504b11dc74b7e961b9e277,OKC,MEM,2025-12-23 02:40:00+00:00,MEM,OKC,False,,,2.42,0.5203,0.5299,0.498,-0.0146,0.16,LOW,{'opp_def': 0.97},tough defense,PASS,-115,,,
56e46e859e224d01:assists:2.5:over,56e46e859e224d01,Cason Wallace,assists,over,2.5,0b90d514df504b11dc74b7e961b9e277,OKC,MEM,2025-12-23 02:40:00+00:00,OKC,MEM,True,4,False,1.89,0.3733,0.339,0.4535,-0.1121,0.2534,LOW,"{'minutes_trend': 0.9501, 'usage_trend': 0.85, 'rest': 1.02, 'home': 1.01}","minutes trend, usage trend, extra rest, home",PASS,106,,,
56e46e859e224d01:assists:2.5:under,56e46e859e224d01,Cason Wallace,assists,under,2.5,0b90d514df504b11dc74b7e961b9e277,OKC,MEM,2025-12-23 02:40:00+00:00,OKC,MEM,True,4,False,1.89,0.6267,0.661,0.5465,0.0416,0.2534,LOW,"{'minutes_trend': 0.9501, 'usage_trend': 0.85, 'rest': 1.02, 'home': 1.01}","minutes trend, usage trend, extra rest, home",PASS,-141,,,
8df7d668b3bc738d:assists:3.5:over,8df7d668b3bc738d,Kentavious Caldwell-Pope,assists,over,3.5,0b90d514df504b11dc74b7e961b9e277,OKC,MEM,2025-12-23 02:40:00+00:00,ORL,,,,,3.5,0.4738,0.5,0.4127,0.0313,0.16,LOW,,,PASS,126,,,
8df7d668b3bc738d:assists:3.5:under,8df7d668b3bc738d,Kentavious Caldwell-Pope,assists,under,3.5,0b90d514df504b11dc74b7e961b9e277,OKC,MEM,2025-12-23 02:40:00+00:00,ORL,,,,,3.5,0.5262,0.5,0.5873,-0.1034,0.16,LOW,,,PASS,-170,,,
0c6544ad9eae0712:assists:6.5:over,0c6544ad9eae0712,Shai Gilgeous-Alexander,assists,over,6.5,0b90d514df504b11dc74b7e961b9e277,OKC,MEM,2025-12-23 02:40:00+00:00,OKC,MEM,True,,,6.57,0.4979,0.5158,0.4562,0.0101,0.16,LOW,{'home': 1.01},home,PASS,105,,,
0c6544ad9eae0712:assists:6.5:under,0c6544ad9eae0712,Shai Gilgeous-Alexander,assists,under,6.5,0b90d514df504b11dc74b7e961b9e277,OKC,MEM,2025-12-23 02:40:00+00:00,OKC,MEM,True,,,6.57,0.5021,0.4842,0.5438,-0.0795,0.16,LOW,{'home': 1.01},home,PASS,-139,,,
8df7d668b3bc738d:points:8.5:over,8df7d668b3bc738d,Kentavious Caldwell-Pope,points,over,8.5,0b90d514df504b11dc74b7e961b9e277,OKC,MEM,2025-12-23 02:40:00+00:00,ORL,,,,,8.5,0.4919,0.5,0.473,-0.0155,0.16,LOW,,,PASS,-103,,,
8df7d668b3bc738d:points:8.5:under,8df7d668b3bc738d,Kentavious Caldwell-Pope,points,under,8.5,0b90d514df504b11dc74b7e961b9e277,OKC,MEM,2025-12-23 02:40:00+00:00,ORL,,,,,8.5,0.5081,0.5,0.527,-0.0571,0.16,LOW,,,PASS,-130,,,
3e873fa1da1e572b:points:16.5:over,3e873fa1da1e572b,Chet Holmgren,points,over,16.5,0b90d514df504b11dc74b7e961b9e277,OKC,MEM,2025-12-23 02:40:00+00:00,OKC,MEM,True,4,False,19.22,0.665,0.7268,0.5209,0.1055,0.23,LOW,"{'minutes_trend': 0.9437, 'usage_trend': 1.0034, 'rest': 1.02, 'home': 1.01}","minutes trend, usage trend, extra rest, home",PASS,-127,QUESTIONABLE,NBA Official Report,Injury/Illness - Low Back; Spasms
3e873fa1da1e572b:points:16.5:under,3e873fa1da1e572b,Chet Holmgren,points,under,16.5,0b90d514df504b11dc74b7e961b9e277,OKC,MEM,2025-12-23 02:40:00+00:00,OKC,MEM,True,4,False,19.22,0.335,0.2732,0.4791,-0.1796,0.23,LOW,"{'minutes_trend': 0.9437, 'usage_trend': 1.0034, 'rest': 1.02, 'home': 1.01}","minutes trend, usage trend, extra rest, home",PASS,-106,QUESTIONABLE,NBA Official Report,Injury/Illness - Low Back; Spasms
6a272d519405d94b:points:6.5:over,6a272d519405d94b,Luguentz Dort,points,over,6.5,0b90d514df504b11dc74b7e961b9e277,OKC,MEM,2025-12-23 02:40:00+00:00,OKC,MEM,True,,,6.57,0.52,0.5158,0.5298,-0.049,0.16,LOW,{'home': 1.01},home,PASS,-132,,,
6a272d519405d94b:points:6.5:under,6a272d519405d94b,Luguentz Dort,points,under,6.5,0b90d514df504b11dc74b7e961b9e277,OKC,MEM,2025-12-23 02:40:00+00:00,OKC,MEM,True,,,6.57,0.48,0.4842,0.4702,-0.0249,0.16,LOW,{'home': 1.01},home,PASS,-102,,,
f90abdac8476856e:points:10.5:over,f90abdac8476856e,Jock Landale,points,over,10.5,0b90d514df504b11dc74b7e961b9e277,OKC,MEM,2025-12-23 02:40:00+00:00,,,,,,10.5,0.5009,0.5,0.503,-0.0383,0.16,LOW,,,PASS,-117,,,
f90abdac8476856e:points:10.5:under,f90abdac8476856e,Jock Landale,points,under,10.5,0b90d514df504b11dc74b7e961b9e277,OKC,MEM,2025-12-23 02:40:00+00:00,,,,,,10.5,0.4991,0.5,0.497,-0.0336,0.16,LOW,,,PASS,-114,,,
4e45d282ab40fb92:points:16.5:over,4e45d282ab40fb92,Cam Spencer,points,over,16.5,0b90d514df504b11dc74b7e961b9e277,OKC,MEM,2025-12-23 02:40:00+00:00,,,,3,False,19.32,0.6408,0.7072,0.4858,0.1216,0.2816,LOW,"{'minutes_trend': 1.15, 'usage_trend': 1.0094, 'rest': 1.02}","minutes trend, usage trend, extra rest",PASS,-108,,,
4e45d282ab40fb92:points:16.5:under,4e45d282ab40fb92,Cam Spencer,points,under,16.5,0b90d514df504b11dc74b7e961b9e277,OKC,MEM,2025-12-23 02:40:00+00:00,,,,3,False,19.32,0.3592,0.2928,0.5142,-0.1903,0.2816,LOW,"{'minutes_trend': 1.15, 'usage_trend': 1.0094, 'rest': 1.02}","minutes trend, usage trend, extra rest",PASS,-122,,,
0c6544ad9eae0712:points:32.5:over,0c6544ad9eae0712,Shai Gilgeous-Alexander,points,over,32.5,0b90d514df504b11dc74b7e961b9e277,OKC,MEM,2025-12-23 02:40:00+00:00,OKC,MEM,True,,,32.83,0.5102,0.5158,0.497,-0.0226,0.16,LOW,{'home': 1.01},home,PASS,-114,,,
0c6544ad9eae0712:points:32.5:under,0c6544ad9eae0712,Shai Gilgeous-Alexander,points,under,32.5,0b90d514df504b11dc74b7e961b9e277,OKC,MEM,2025-12-23 02:40:00+00:00,OKC,MEM,True,,,32.83,0.4898,0.4842,0.503,-0.0493,0.16,LOW,{'home': 1.01},home,PASS,-117,,,
29e79437a2214ca3:points:17.5:over,29e79437a2214ca3,Jaren Jackson Jr,points,over,17.5,0b90d514df504b11dc74b7e961b9e277,OKC,MEM,2025-12-23 02:40:00+00:00,MEM,OKC,False,,,16.97,0.4622,0.4508,0.4889,-0.0616,0.16,LOW,{'opp_def': 0.97},tough defense,PASS,-110,,,
29e79437a2214ca3:points:17.5:under,29e79437a2214ca3,Jaren Jackson Jr,points,under,17.5,0b90d514df504b11dc74b7e961b9e277,OKC,MEM,2025-12-23 02:40:00+00:00,MEM,OKC,False,,,16.97,0.5378,0.5492,0.5111,-0.0097,0.16,LOW,{'opp_def': 0.97},tough defense,PASS,-121,,,
00417796df3a3a94:points:13.5:over,00417796df3a3a94,Jaylen Wells,points,over,13.5,0b90d514df504b11dc74b7e961b9e277,OKC,MEM,2025-12-23 02:40:00+00:00,MEM,OKC,False,,,13.09,0.4575,0.4508,0.473,-0.0499,0.16,LOW,{'opp_def': 0.97},tough defense,PASS,-103,,,
00417796df3a3a94:points:13.5:under,00417796df3a3a94,Jaylen Wells,points,under,13.5,0b90d514df504b11dc74b7e961b9e277,OKC,MEM,2025-12-23 02:40:00+00:00,MEM,OKC,False,,,13.09,0.5425,0.5492,0.527,-0.0227,0.16,LOW,{'opp_def': 0.97},tough defense,PASS,-130,,,
56e46e859e224d01:points:7.5:over,56e46e859e224d01,Cason Wallace,points,over,7.5,0b90d514df504b11dc74b7e961b9e277,OKC,MEM,2025-12-23 02:40:00+00:00,OKC,MEM,True,4,False,5.57,0.3741,0.3044,0.5367,-0.2022,0.2518,LOW,"{'minutes_trend': 0.9501, 'usage_trend': 0.85, 'rest': 1.02, 'home': 1.01}","minutes trend, usage trend, extra rest, home",PASS,-136,,,
56e46e859e224d01:points:7.5:under,56e46e859e224d01,Cason Wallace,points,under,7.5,0b90d514df504b11dc74b7e961b9e277,OKC,MEM,2025-12-23 02:40:00+00:00,OKC,MEM,True,4,False,5.57,0.6259,0.6956,0.4633,0.1284,0.2518,LOW,"{'minutes_trend': 0.9501, 'usage_trend': 0.85, 'rest': 1.02, 'home': 1.01}","minutes trend, usage trend, extra rest, home",PASS,101,,,
72618e8212979bf6:points:10.5:over,72618e8212979bf6,Ajay Mitchell,points,over,10.5,0b90d514df504b11dc74b7e961b9e277,OKC,MEM,2025-12-23 02:40:00+00:00,OKC,MEM,True,4,False,10.71,0.5045,0.5168,0.4759,-0.0053,0.2,LOW,"{'minutes_trend': 1.0, 'usage_trend': 0.85, 'rest': 1.02, 'home': 1.01}","minutes trend, usage trend, extra rest, home",PASS,-104,,,
72618e8212979bf6:points:10.5:under,72618e8212979bf6,Ajay Mitchell,points,under,10.5,0b90d514df504b11dc74b7e961b9e277,OKC,MEM,2025-12-23 02:40:00+00:00,OKC,MEM,True,4,False,10.71,0.4955,0.4832,0.5241,-0.0659,0.2,LOW,"{'minutes_trend': 1.0, 'usage_trend': 0.85, 'rest': 1.02, 'home': 1.01}","minutes trend, usage trend, extra rest, home",PASS,-128,,,
d63216a88b094398:points:12.5:over,d63216a88b094398,Cedric Coward,points,over,12.5,0b90d514df504b11dc74b7e961b9e277,OKC,MEM,2025-12-23 02:40:00+00:00,,,,3,False,13.89,0.583,0.6207,0.495,0.0525,0.2,LOW,"{'minutes_trend': 0.9783, 'usage_trend': 1.0378, 'rest': 1.02}","minutes trend, usage trend, extra rest",PASS,-113,,,
d63216a88b094398:points:12.5:under,d63216a88b094398,Cedric Coward,points,under,12.5,0b90d514df504b11dc74b7e961b9e277,OKC,MEM,2025-12-23 02:40:00+00:00,,,,3,False,13.89,0.417,0.3793,0.505,-0.1243,0.2,LOW,"{'minutes_trend': 0.9783, 'usage_trend': 1.0378, 'rest': 1.02}","minutes trend, usage trend, extra rest",PASS,-118,,,
d69c641c471ac3e0:points:5.5:over,d69c641c471ac3e0,Alex Caruso,points,over,5.5,0b90d514df504b11dc74b7e961b9e277,OKC,MEM,2025-12-23 02:40:00+00:00,OKC,MEM,True,4,False,6.66,0.6007,0.6267,0.5399,0.0226,0.1013,LOW,"{'minutes_trend': 1.073, 'usage_trend': 1.0392, 'rest': 1.02, 'home': 1.01}","minutes trend, usage trend, extra rest, home",PASS,-137,QUESTIONABLE,NBA Official Report,Injury/Illness - Right Middle Finger; Sprain
d69c641c471ac3e0:points:5.5:under,d69c641c471ac3e0,Alex Caruso,points,under,5.5,0b90d514df504b11dc74b7e961b9e277,OKC,MEM,2025-12-23 02:40:00+00:00,OKC,MEM,True,4,False,6.66,0.3993,0.3733,0.4601,-0.0933,0.1013,LOW,"{'minutes_trend': 1.073, 'usage_trend': 1.0392, 'rest': 1.02, 'home': 1.01}","minutes trend, usage trend, extra rest, home",PASS,103,QUESTIONABLE,NBA Official Report,Injury/Illness - Right Middle Finger; Sprain
f0f6cdc30bf237c9:points:14.5:over,f0f6cdc30bf237c9,Santi Aldama,points,over,14.5,0b90d514df504b11dc74b7e961b9e277,OKC,MEM,2025-12-23 02:40:00+00:00,MEM,OKC,False,,,14.06,0.4679,0.4508,0.508,-0.0775,0.16,LOW,{'opp_def': 0.97},tough defense,PASS,-120,,,
f0f6cdc30bf237c9:points:14.5:under,f0f6cdc30bf237c9,Santi Aldama,points,under,14.5,0b90d514df504b11dc74b7e961b9e277,OKC,MEM,2025-12-23 02:40:00+00:00,MEM,OKC,False,,,14.06,0.5321,0.5492,0.492,0.0038,0.16,LOW,{'opp_def': 0.97},tough defense,PASS,-112,,,
b8557de9d9477231:points:19.5:over,b8557de9d9477231,Jalen Williams,points,over,19.5,0b90d514df504b11dc74b7e961b9e277,OKC,MEM,2025-12-23 02:40:00+00:00,OKC,MEM,True,4,False,19.29,0.4905,0.4795,0.516,-0.0631,0.2,LOW,"{'minutes_trend': 0.9756, 'usage_trend': 1.0484, 'rest': 1.02, 'home': 1.01}","minutes trend, usage trend, extra rest, home",PASS,-124,,,
b8557de9d9477231:points:19.5:under,b8557de9d9477231,Jalen Williams,points,under,19.5,0b90d514df504b11dc74b7e961b9e277,OKC,MEM,2025-12-23 02:40:00+00:00,OKC,MEM,True,4,False,19.29,0.5095,0.5205,0.484,-0.0097,0.2,LOW,"{'minutes_trend': 0.9756, 'usage_trend': 1.0484, 'rest': 1.02, 'home': 1.01}","minutes trend, usage trend, extra rest, home",PASS,-108,,,
4e45d282ab40fb92:pra:25.5:over,4e45d282ab40fb92,Cam Spencer,pra,over,25.5,0b90d514df504b11dc74b7e961b9e277,OKC,MEM,2025-12-23 02:40:00+00:00,,,,3,False,29.62,0.6678,0.7353,0.5103,0.1244,0.3356,LOW,"{'minutes_trend': 1.15, 'usage_trend': 1.0094, 'rest': 1.02}","minutes trend, usage trend, extra rest",PASS,-119,,,
4e45d282ab40fb92:pra:25.5:under,4e45d282ab40fb92,Cam Spencer,pra,under,25.5,0b90d514df504b11dc74b7e961b9e277,OKC,MEM,2025-12-23 02:40:00+00:00,,,,3,False,29.62,0.3322,0.2647,0.4897,-0.1893,0.3356,LOW,"{'minutes_trend': 1.15, 'usage_trend': 1.0094, 'rest': 1.02}","minutes trend, usage trend, extra rest",PASS,-109,,,
b8557de9d9477231:pra:31.5:over,b8557de9d9477231,Jalen Williams,pra,over,31.5,0b90d514df504b11dc74b7e961b9e277,OKC,MEM,2025-12-23 02:40:00+00:00,OKC,MEM,True,4,False,29.63,0.3666,0.3117,0.4948,-0.1594,0.2667,LOW,"{'minutes_trend': 0.9756, 'usage_trend': 1.0484, 'rest': 1.02, 'home': 1.01}","minutes trend, usage trend, extra rest, home",PASS,-111,,,
b8557de9d9477231:pra:31.5:under,b8557de9d9477231,Jalen Williams,pra,under,31.5,0b90d514df504b11dc74b7e961b9e277,OKC,MEM,2025-12-23 02:40:00+00:00,OKC,MEM,True,4,False,29.63,0.6334,0.6883,0.5052,0.0963,0.2667,LOW,"{'minutes_trend': 0.9756, 'usage_trend': 1.0484, 'rest': 1.02, 'home': 1.01}","minutes trend, usage trend, extra rest, home",PASS,-116,,,
0c6544ad9eae0712:pra:43.5:over,0c6544ad9eae0712,Shai Gilgeous-Alexander,pra,over,43.5,0b90d514df504b11dc74b7e961b9e277,OKC,MEM,2025-12-23 02:40:00+00:00,OKC,MEM,True,,,43.94,0.5135,0.5158,0.5082,-0.0278,0.16,LOW,{'home': 1.01},home,PASS,-118,,,
0c6544ad9eae0712:pra:43.5:under,0c6544ad9eae0712,Shai Gilgeous-Alexander,pra,under,43.5,0b90d514df504b11dc74b7e961b9e277,OKC,MEM,2025-12-23 02:40:00+00:00,OKC,MEM,True,,,43.94,0.4865,0.4842,0.4918,-0.0373,0.16,LOW,{'home': 1.01},home,PASS,-110,,,
3e873fa1da1e572b:pra:27.5:over,3e873fa1da1e572b,Chet Holmgren,pra,over,27.5,0b90d514df504b11dc74b7e961b9e277,OKC,MEM,2025-12-23 02:40:00+00:00,OKC,MEM,True,4,False,27.7,0.5065,0.5146,0.4877,-0.0127,0.1,LOW,"{'minutes_trend': 0.9437, 'usage_trend': 1.0034, 'rest': 1.02, 'home': 1.01}","minutes trend, usage trend, extra rest, home",PASS,-108,QUESTIONABLE,NBA Official Report,Injury/Illness - Low Back; Spasms
3e873fa1da1e572b:pra:27.5:under,3e873fa1da1e572b,Chet Holmgren,pra,under,27.5,0b90d514df504b11dc74b7e961b9e277,OKC,MEM,2025-12-23 02:40:00+00:00,OKC,MEM,True,4,False,27.7,0.4935,0.4854,0.5123,-0.0519,0.1,LOW,"{'minutes_trend': 0.9437, 'usage_trend': 1.0034, 'rest': 1.02, 'home': 1.01}","minutes trend, usage trend, extra rest, home",PASS,-120,QUESTIONABLE,NBA Official Report,Injury/Illness - Low Back; Spasms
f0f6cdc30bf237c9:pra:25.5:over,f0f6cdc30bf237c9,Santi Aldama,pra,over,25.5,0b90d514df504b11dc74b7e961b9e277,OKC,MEM,2025-12-23 02:40:00+00:00,MEM,OKC,False,,,24.73,0.4606,0.4508,0.4836,-0.054,0.16,LOW,{'opp_def': 0.97},tough defense,PASS,-106,,,
f0f6cdc30bf237c9:pra:25.5:under,f0f6cdc30bf237c9,Santi Aldama,pra,under,25.5,0b90d514df504b11dc74b7e961b9e277,OKC,MEM,2025-12-23 02:40:00+00:00,MEM,OKC,False,,,24.73,0.5394,0.5492,0.5164,-0.0102,0.16,LOW,{'opp_def': 0.97},tough defense,PASS,-122,,,
56e46e859e224d01:pra:13.5:over,56e46e859e224d01,Cason Wallace,pra,over,13.5,0b90d514df504b11dc74b7e961b9e277,OKC,MEM,2025-12-23 02:40:00+00:00,OKC,MEM,True,4,False,9.64,0.2901,0.1957,0.5103,-0.2533,0.4199,LOW,"{'minutes_trend': 0.9501, 'usage_trend': 0.85, 'rest': 1.02, 'home': 1.01}","minutes trend, usage trend, extra rest, home",PASS,-119,,,
56e46e859e224d01:pra:13.5:under,56e46e859e224d01,Cason Wallace,pra,under,13.5,0b90d514df504b11dc74b7e961b9e277,OKC,MEM,2025-12-23 02:40:00+00:00,OKC,MEM,True,4,False,9.64,0.7099,0.8043,0.4897,0.1884,0.4199,LOW,"{'minutes_trend': 0.9501, 'usage_trend': 0.85, 'rest': 1.02, 'home': 1.01}","minutes trend, usage trend, extra rest, home",UNDER,-109,,,
